ID	ATX1-TAG-rep2	ATX2-TAG-rep2	ATX3-TAG-rep2	ATX4-TAG-rep2	ATX5-TAG-rep2	ATXR3-TAG-rep2	ATXR7-TAG-rep2	WT-rep2	
AT3G52970	3.40442	5.5346	4.70977	4.39803	5.46001	3.99588	3.52745	2.58462	
AT3G52980	3.40442	4.10771	5.73363	3.66503	2.14318	4.03794	3.31236	2.58462	
AT3G52990	1.04024	2.72406	2.98968	1.64926	2.09215	2.56578	2.79615	3.05935	
AT3G53000	1.51308	1.85928	2.12963	2.42808	1.32673	2.01897	3.61348	2.26814	
AT3G53010	2.3169	2.33491	2.2525	2.51971	2.14318	1.7666	2.53804	3.1121	
AT3G53020	1.89135	5.40488	4.30022	2.38227	1.93907	3.70145	6.71075	2.16264	
AT3G53030	4.44466	3.32941	3.27636	2.70296	2.75552	2.69196	3.69952	4.27254	
AT3G53040	4.01911	2.63758	3.27636	2.97783	3.06169	2.52371	3.39839	4.64177	
AT3G53050	4.58651	4.36714	2.17059	4.12315	3.72505	3.70145	2.96822	2.16264	
AT3G53065	1.18209	1.42689	1.88391	2.29064	4.28636	3.15464	2.36597	2.74286	
AT3G53075	2.36418	2.85378	2.53918	2.38227	7.14394	3.57526	4.30177	2.69012	
AT3G53080	4.53923	2.07547	3.89068	2.79458	2.65346	2.77609	3.01124	4.74727	
AT3G53090	3.02615	5.75079	3.52209	3.5734	2.50038	3.11258	4.86099	2.63737	
AT3G53100	2.50603	5.44812	3.1535	3.39015	2.50038	3.23877	4.81798	3.16484	
AT3G53110	5.34305	5.44812	2.45727	2.93202	1.32673	3.82763	3.57047	3.37583	
AT3G53120	5.86317	5.92375	3.23541	2.70296	1.53084	3.65939	3.69952	2.79561	
AT3G53130	2.26961	2.50786	2.62109	3.52759	1.6329	3.07052	2.40899	2.0044	
AT3G53140	2.26961	2.50786	2.62109	3.52759	1.6329	3.07052	2.40899	2.0044	
AT3G53150	2.22233	2.85378	2.94873	3.61921	2.29627	2.77609	3.09727	2.74286	
AT3G53160	2.12776	3.63208	3.03063	3.9399	3.52094	2.1031	2.15088	2.63737	
AT3G53170	3.73541	3.28617	2.82586	4.21478	2.65346	2.60784	3.09727	2.37363	
AT3G53180	3.07344	3.97799	3.27636	2.74877	1.83701	2.56578	2.71011	3.90331	
AT3G53190	3.35714	3.37264	2.00677	3.29852	2.34729	2.48165	4.25875	2.05715	
AT3G53200	0.614687	2.11871	1.14673	1.87833	2.29627	2.27134	2.58106	3.85056	
AT3G53210	4.30281	2.7673	3.1535	3.52759	3.92916	2.86021	4.00064	3.0066	
AT3G53220	2.41146	3.89151	3.27636	3.52759	1.93907	3.70145	4.17271	2.32089	
AT3G53230	1.04024	2.94025	2.2525	2.29064	4.64356	3.5332	2.36597	4.27254	
AT3G53232	3.82997	2.7673	1.92486	2.33645	2.04112	3.61732	2.75313	2.84836	
AT3G53235	5.05935	6.01023	13.2283	4.85616	2.04112	4.12207	3.35538	3.05935	
AT3G53240	2.17505	2.81054	2.04773	3.34434	3.623	2.1031	2.15088	2.58462	
AT3G53250	4.39738	3.84827	2.04773	3.84828	2.24524	3.49114	5.63531	3.27034	
AT3G53260	6.19416	3.19969	1.59723	2.74877	5.05178	2.43959	4.73194	1.89891	
AT3G53270	2.55332	4.62658	3.39923	2.79458	1.93907	2.01897	3.31236	3.85056	
AT3G53280	2.64788	2.59434	1.63818	3.48177	1.6329	2.86021	2.15088	2.74286	
AT3G53290	2.3169	2.7673	2.74395	3.84828	2.19421	4.16413	3.78555	2.84836	
AT3G53300	3.40442	2.68082	2.2525	4.81035	1.2757	2.90227	2.02183	3.27034	
AT3G53305	2.83702	3.15645	2.04773	3.61921	1.93907	3.74351	3.87159	2.05715	
AT3G53310	5.67404	5.14545	3.97259	4.26059	0.765422	3.49114	3.26934	3.37583	
AT3G53320	4.6338	4.62658	3.31732	2.42808	2.95963	1.80866	4.00064	2.47913	
AT3G53330	3.26257	3.37264	2.58013	3.80246	1.6329	4.12207	7.01188	2.63737	
AT3G53340	4.25553	3.28617	3.68591	2.61133	2.85757	3.95382	3.78555	2.26814	
AT3G53350	2.6006	2.85378	1.72009	2.61133	2.29627	3.07052	2.02183	2.21539	
AT3G53360	5.4849	7.0912	2.78491	5.03941	1.9901	5.46805	3.95762	2.63737	
AT3G53370	4.9175	5.3184	5.93841	3.5734	1.22467	3.82763	5.16212	4.21979	
AT3G53380	3.78269	3.89151	4.42309	3.11527	3.57197	2.18722	3.69952	2.74286	
AT3G53390	2.55332	3.19969	3.23541	4.6271	2.70449	1.93485	3.69952	2.37363	
AT3G53400	3.168	5.10221	3.48113	4.39803	4.43945	3.23877	4.43082	3.42858	
AT3G53410	4.25553	4.92925	4.42309	3.84828	3.92916	2.3134	4.68892	3.90331	
AT3G53420	3.82997	4.84277	3.80877	2.65714	4.28636	6.89815	5.76437	4.53628	
AT3G53430	2.0332	3.11321	2.74395	2.10739	1.93907	3.82763	3.74254	2.1099	
AT3G53440	4.16096	3.84827	3.52209	3.25271	1.83701	2.81815	3.52745	2.69012	
AT3G53450	4.96478	3.63208	2.86682	2.97783	1.88804	2.6499	3.01124	1.58242	
AT3G53460	2.83702	4.06447	3.93163	2.97783	5.20487	6.81403	7.01188	3.32309	
AT3G53470	3.21529	4.58334	5.48791	5.13104	1.22467	3.19671	3.09727	1.74066	
AT3G53480	3.59356	2.59434	2.703	1.64926	1.53084	2.69196	3.39839	3.16484	
AT3G53490	3.73541	6.35614	4.75072	2.79458	4.49047	3.74351	6.06549	2.26814	
AT3G53500	3.12072	5.92375	5.03741	2.84039	4.59253	3.8697	5.63531	2.53188	
AT3G53510	4.20824	3.28617	10.6072	3.66503	3.21477	5.04743	2.75313	2.0044	
AT3G53520	1.22937	3.80504	2.74395	2.74877	3.41888	2.18722	3.91461	2.69012	
AT3G53530	3.4517	4.36714	2.98968	4.12315	3.87814	5.93073	5.29117	4.1143	
AT3G53540	2.83702	4.45362	3.03063	4.6271	2.50038	4.83712	5.1191	3.16484	
AT3G53550	1.56036	3.5456	2.37536	4.39803	4.18431	2.52371	4.21573	2.84836	
AT3G53560	2.26961	5.49136	2.86682	3.2069	1.68393	3.40701	3.05425	3.32309	
AT3G53570	3.92454	7.73979	7.24895	4.48966	4.03122	3.99588	4.17271	2.95385	
AT3G53580	2.64788	5.49136	3.44018	3.98572	3.92916	4.12207	3.74254	2.69012	
AT3G53590	3.07344	5.05897	2.90777	3.43596	4.03122	4.96331	3.61348	3.0066	
AT3G53600	2.74245	3.7618	3.39923	4.48966	4.23533	2.60784	3.87159	2.16264	
AT3G53610	2.50603	3.11321	3.39923	4.76453	3.11271	2.6499	3.39839	2.53188	
AT3G53620	2.55332	3.15645	9.70622	2.42808	3.01066	2.27134	2.79615	3.27034	
AT3G53630	2.17505	3.06997	3.80877	1.28276	3.77608	2.18722	1.84976	3.58682	
AT3G53640	6.47786	3.93475	3.07159	3.5734	2.29627	3.70145	4.08668	3.95606	
AT3G53650	6.47786	4.28066	4.91454	3.98572	2.24524	2.86021	2.1939	5.16925	
AT3G53670	3.4517	3.50236	4.58691	3.2069	1.58187	2.81815	4.00064	3.05935	
AT3G53680	3.21529	3.67532	4.0545	2.33645	2.60243	2.77609	4.21573	3.16484	
AT3G53690	3.12072	3.7618	3.03063	2.38227	5.05178	2.6499	3.35538	2.26814	
AT3G53700	3.78269	4.5401	4.38213	4.76453	5.40898	3.02846	6.15152	1.1077	
AT3G53710	3.68812	4.3239	4.09545	4.90197	6.07235	3.15464	5.76437	1.05495	
AT3G53720	4.39738	5.23192	11.7949	3.48177	2.34729	3.82763	3.52745	2.53188	
AT3G53730	4.39738	4.3239	5.16027	2.38227	4.18431	14.0066	1.84976	2.37363	
AT3G53740	2.22233	3.5456	4.42309	3.98572	3.41888	2.73402	4.94703	2.16264	
AT3G53750	1.84406	3.11321	3.68591	2.29064	2.55141	3.19671	3.74254	1.74066	
AT3G53760	1.79678	3.15645	3.68591	3.06946	2.60243	3.19671	4.21573	1.74066	
AT3G53780	3.49899	3.37264	4.87359	2.19902	5.71515	2.73402	3.35538	2.84836	
AT3G53790	2.55332	3.67532	3.72686	3.71084	1.68393	3.07052	4.3878	2.53188	
AT3G53800	2.45875	4.19419	3.72686	4.81035	4.03122	4.71093	7.65714	3.58682	
AT3G53810	2.26961	3.5456	3.72686	5.63498	2.95963	4.62681	7.09791	3.53408	
AT3G53820	2.36418	2.72406	1.18768	1.09951	3.16374	2.9864	3.44141	2.79561	
AT3G53830	3.02615	3.37264	2.58013	3.2069	2.14318	2.3134	3.35538	3.32309	
AT3G53840	5.4849	5.36164	4.30022	2.29064	2.9086	4.79506	3.91461	1.89891	
AT3G53850	5.2012	5.5346	4.21832	2.93202	2.24524	4.92124	4.51685	3.0066	
AT3G53860	2.55332	5.10221	3.39923	1.37438	3.11271	2.77609	2.53804	2.16264	
AT3G53870	4.11368	5.27516	8.35472	4.26059	3.06169	4.16413	4.90401	3.0066	
AT3G53880	2.97887	4.62658	5.406	3.89409	3.67402	3.8697	3.22632	2.0044	
AT3G53890	2.45875	5.01573	5.11931	3.80246	3.82711	3.65939	3.22632	1.84616	
AT3G53900	4.82293	2.59434	4.58691	4.26059	1.42879	3.95382	2.66709	2.05715	
AT3G53910	4.58651	2.89702	2.2525	3.39015	1.02056	4.03794	4.04366	3.85056	
AT3G53920	1.32394	3.71856	2.94873	1.83251	2.34729	2.52371	2.62408	2.74286	
AT3G53930	3.49899	3.67532	3.97259	3.89409	0.867478	4.71093	3.74254	2.63737	
AT3G53940	3.78269	3.63208	3.44018	3.06946	2.60243	3.78557	3.87159	3.48133	
AT3G53950	3.02615	4.23743	6.02031	3.48177	1.73496	2.39753	1.97881	4.85276	
AT3G53960	3.73541	4.5401	3.39923	3.25271	3.31683	2.86021	3.05425	2.58462	
AT3G53970	2.74245	3.5456	3.1535	2.06158	2.75552	1.55629	4.34478	2.47913	
AT3G53980	2.22233	3.15645	3.39923	3.16108	2.14318	1.59835	4.25875	3.05935	
AT3G53990	1.56036	3.19969	3.11254	3.71084	1.73496	4.33238	6.02247	3.63957	
AT3G54000	2.22233	2.37815	2.08868	4.26059	3.31683	2.77609	3.18331	3.95606	
AT3G54010	2.22233	3.93475	2.98968	2.56552	1.17365	1.64041	3.87159	2.69012	
AT3G54020	2.93158	3.7618	4.54595	3.48177	2.55141	2.48165	4.60289	3.32309	
AT3G54030	2.78973	3.58884	3.64495	3.02365	3.36786	2.56578	2.32295	2.58462	
AT3G54040	2.74245	3.50236	3.52209	3.43596	3.01066	2.6499	2.49502	2.26814	
AT3G54050	3.82997	5.44812	3.84972	3.9399	3.36786	4.12207	5.67833	2.1099	
AT3G54060	3.78269	5.18868	2.98968	4.26059	3.2658	4.58475	5.63531	1.74066	
AT3G54065	2.6006	4.10771	3.35827	2.24483	1.68393	2.22928	3.57047	4.06155	
AT3G54070	4.6338	4.23743	2.21154	2.88621	1.93907	3.61732	2.45201	2.74286	
AT3G54080	1.65493	5.23192	4.0545	6.09311	2.80655	6.56166	4.21573	4.21979	
AT3G54085	3.82997	3.28617	4.62786	3.48177	3.36786	6.30929	5.97945	3.21759	
AT3G54090	2.55332	4.88601	3.93163	2.70296	4.38842	2.86021	5.16212	4.85276	
AT3G54100	4.20824	4.19419	3.93163	3.71084	2.65346	4.54269	5.89342	3.90331	
AT3G54110	4.82293	5.3184	4.09545	2.61133	2.85757	3.36495	4.86099	2.1099	
AT3G54120	5.2012	5.40488	3.07159	1.7867	2.75552	3.74351	4.60289	1.79341	
AT3G54130	2.26961	3.93475	2.94873	2.56552	2.44935	4.33238	3.26934	3.74507	
AT3G54140	2.41146	5.40488	1.47436	2.70296	1.83701	3.23877	3.52745	2.58462	
AT3G54150	3.21529	2.7673	3.39923	4.07734	4.38842	1.93485	1.93579	1.47693	
AT3G54160	4.49194	4.15095	4.0545	2.65714	0.918506	3.91176	4.34478	2.26814	
AT3G54170	4.53923	3.84827	3.604	2.29064	2.39832	2.43959	4.68892	3.69232	
AT3G54180	7.18711	5.10221	2.703	3.02365	2.9086	4.12207	5.50626	4.80001	
AT3G54190	5.81589	4.49686	2.86682	2.65714	2.44935	3.82763	5.16212	4.37803	
AT3G54200	2.6006	2.46463	4.17736	3.43596	3.46991	3.02846	1.67769	1.1077	
AT3G54210	1.98591	6.91825	3.64495	2.70296	3.67402	5.08949	4.25875	3.58682	
AT3G54220	2.41146	4.88601	4.09545	2.06158	2.44935	2.6499	3.87159	1.89891	
AT3G54230	1.93863	3.7618	2.86682	2.51971	2.39832	2.73402	3.26934	3.05935	
AT3G54240	3.68812	5.83727	4.42309	5.13104	2.55141	3.57526	2.53804	2.32089	
AT3G54250	1.65493	4.79953	5.77459	6.96355	2.85757	3.82763	4.12969	2.58462	
AT3G54260	3.40442	5.5346	4.13641	4.12315	1.9901	2.60784	3.69952	3.1121	
AT3G54270	3.168	4.02123	2.00677	3.43596	2.65346	4.12207	2.75313	3.0066	
AT3G54280	1.89135	4.92925	3.27636	3.43596	3.31683	3.07052	3.91461	1.84616	
AT3G54290	2.0332	4.58334	3.35827	5.40591	3.82711	2.73402	4.04366	1.95165	
AT3G54300	1.98591	5.36164	4.17736	4.94778	4.23533	2.77609	6.49567	2.21539	
AT3G54310	1.22937	4.23743	2.04773	4.30641	3.2658	2.52371	2.49502	2.69012	
AT3G54320	2.36418	3.63208	3.76782	2.79458	3.623	2.35547	4.00064	3.79781	
AT3G54340	3.78269	3.28617	2.41632	2.65714	3.06169	3.49114	3.22632	2.47913	
AT3G54350	2.74245	4.5401	1.802	3.06946	3.52094	4.03794	6.06549	3.32309	
AT3G54360	3.82997	3.11321	3.23541	2.29064	4.79664	3.61732	4.08668	2.37363	
AT3G54366	2.45875	4.36714	9.13286	3.89409	3.82711	3.61732	1.93579	3.42858	
AT3G54380	3.168	5.3184	8.43663	3.9399	3.87814	3.02846	2.53804	4.53628	
AT3G54390	3.68812	5.40488	4.0545	4.81035	1.42879	3.5332	2.83917	2.47913	
AT3G54400	3.12072	2.81054	3.27636	2.51971	4.38842	3.23877	4.47384	3.69232	
AT3G54410	2.93158	2.63758	2.17059	3.11527	4.38842	2.86021	3.18331	2.42638	
AT3G54420	5.57947	8.90724	3.97259	3.5734	4.23533	3.44908	5.16212	4.21979	
AT3G54430	1.56036	4.88601	5.07836	2.42808	3.21477	5.00537	3.57047	2.58462	
AT3G54440	4.72836	8.69105	4.70977	3.61921	4.59253	3.91176	4.55987	4.27254	
AT3G54450	1.70221	4.41038	2.12963	3.25271	2.29627	4.58475	6.02247	1.84616	
AT3G54460	2.64788	3.67532	2.66204	3.2069	2.39832	4.45856	6.02247	1.63517	
AT3G54470	3.78269	6.18318	2.94873	3.84828	3.31683	3.8697	4.21573	3.79781	
AT3G54480	1.18209	7.00472	2.703	2.56552	2.60243	4.33238	2.88218	3.69232	
AT3G54490	6.09959	7.3074	2.66204	5.58916	3.623	2.9864	4.64591	2.63737	
AT3G54500	6.19416	7.61007	2.66204	5.31429	3.57197	2.60784	5.16212	2.58462	
AT3G54510	2.74245	4.5401	1.802	3.43596	1.42879	3.19671	4.25875	3.21759	
AT3G54520	2.74245	4.41038	1.802	3.39015	1.42879	3.15464	4.21573	3.16484	
AT3G54530	2.3169	3.45912	2.21154	3.48177	3.16374	3.5332	4.60289	2.69012	
AT3G54540	3.40442	6.22642	2.94873	3.71084	2.55141	4.4165	4.55987	3.53408	
AT3G54550	1.37123	2.81054	2.82586	3.52759	3.82711	3.65939	4.90401	3.32309	
AT3G54560	0.945673	3.71856	2.74395	4.94778	3.06169	4.12207	4.68892	1.68792	
AT3G54570	3.12072	3.19969	2.74395	6.82611	2.55141	5.42599	5.1191	1.52967	
AT3G54580	3.07344	3.45912	2.00677	3.52759	4.03122	3.23877	2.53804	1.79341	
AT3G54590	0.898389	0.778303	1.18768	1.19113	2.19421	2.39753	2.15088	1.31869	
AT3G54600	3.21529	2.11871	3.1535	3.48177	2.29627	2.73402	3.48443	0.738464	
AT3G54610	3.12072	3.7618	3.48113	2.61133	5.10281	4.29031	4.68892	2.37363	
AT3G54620	2.97887	5.57784	3.1535	3.61921	5.05178	4.58475	6.3236	2.47913	
AT3G54625	6.80884	6.05347	2.90777	3.89409	3.2658	5.17361	3.14029	2.37363	
AT3G54630	5.95774	6.48586	2.86682	3.66503	3.21477	4.58475	3.48443	2.47913	
AT3G54640	4.01911	7.13444	10.2386	2.93202	3.57197	3.91176	4.00064	3.1121	
AT3G54650	1.32394	4.36714	2.33441	3.61921	2.80655	2.81815	2.15088	2.47913	
AT3G54660	1.32394	3.28617	1.84295	2.84039	1.58187	1.4301	2.75313	1.52967	
AT3G54670	2.22233	4.79953	5.44695	2.24483	3.2658	3.61732	3.48443	3.58682	
AT3G54680	1.79678	3.58884	4.17736	3.66503	2.19421	2.56578	4.04366	3.05935	
AT3G54690	2.08048	5.18868	2.45727	3.43596	4.5415	3.36495	4.68892	3.58682	
AT3G54700	2.22233	4.88601	2.74395	2.97783	3.87814	3.44908	4.77496	3.32309	
AT3G54710	7.61266	2.50786	4.13641	4.58128	2.14318	3.99588	3.91461	3.16484	
AT3G54720	3.68812	2.11871	3.72686	2.51971	4.43945	2.81815	2.88218	4.16704	
AT3G54730	4.49194	4.5401	4.21832	2.38227	2.75552	1.64041	4.21573	3.21759	
AT3G54740	4.53923	6.13994	2.37536	2.79458	1.83701	4.92124	3.35538	2.26814	
AT3G54750	4.53923	6.22642	2.37536	2.61133	1.83701	4.87918	3.22632	2.1099	
AT3G54760	4.39738	7.56683	4.99645	4.12315	2.95963	2.77609	4.73194	2.47913	
AT3G54770	3.54627	3.97799	2.78491	3.80246	2.85757	3.28083	3.01124	1.68792	
AT3G54780	3.92454	4.45362	2.90777	3.75665	3.01066	4.20619	4.90401	3.48133	
AT3G54790	3.92454	4.66982	2.82586	3.89409	2.85757	4.29031	4.90401	3.63957	
AT3G54800	2.08048	3.06997	2.12963	4.03153	3.87814	2.9864	3.14029	2.21539	
AT3G54810	0.709254	2.11871	1.67914	2.24483	2.70449	3.57526	4.21573	3.79781	
AT3G54820	2.83702	1.90252	1.43341	3.39015	1.07159	3.02846	4.34478	2.69012	
AT3G54823	8.13278	3.24293	3.64495	4.9936	4.13328	4.33238	6.06549	3.42858	
AT3G54826	4.68108	5.36164	2.86682	3.02365	5.56206	3.65939	5.20514	4.06155	
AT3G54830	5.4849	5.18868	2.86682	3.06946	5.56206	3.82763	5.29117	4.0088	
AT3G54840	4.6338	5.27516	2.94873	2.97783	3.01066	3.32289	5.72135	2.84836	
AT3G54850	3.92454	4.41038	2.12963	4.16897	1.12262	4.29031	5.80738	1.84616	
AT3G54860	3.78269	3.80504	2.49823	4.6271	1.12262	4.03794	5.89342	2.05715	
AT3G54870	5.7686	3.19969	2.62109	3.25271	2.24524	5.93073	4.17271	2.95385	
AT3G54880	5.34305	3.19969	2.90777	3.84828	2.55141	5.67836	4.04366	2.84836	
AT3G54890	2.08048	5.44812	2.66204	5.54335	2.95963	11.3147	8.17335	3.32309	
AT3G54900	0.851105	6.61557	4.0545	3.43596	2.75552	5.76248	4.99005	3.79781	
AT3G54910	3.92454	3.84827	4.0545	3.16108	4.64356	2.94433	3.91461	1.05495	
AT3G54920	5.67404	4.28066	4.13641	5.3601	4.8987	2.86021	8.81862	3.37583	
AT3G54925	1.84406	2.16195	2.703	3.98572	2.09215	3.11258	2.79615	2.26814	
AT3G54930	3.92454	5.3184	3.35827	3.84828	2.29627	2.56578	3.09727	2.69012	
AT3G54950	5.62675	3.32941	2.33441	4.21478	3.2658	3.02846	2.71011	2.32089	
AT3G54960	1.60764	3.06997	3.1535	2.70296	3.21477	3.02846	3.01124	2.47913	
AT3G54970	3.40442	3.7618	2.00677	3.61921	1.12262	3.19671	2.75313	1.63517	
AT3G54980	3.54627	6.74529	3.56304	3.75665	4.23533	3.70145	3.61348	4.1143	
AT3G54990	3.4517	2.46463	3.93163	3.71084	2.34729	3.02846	5.29117	3.74507	
AT3G55000	1.84406	6.13994	5.97936	2.24483	1.83701	3.74351	4.55987	3.74507	
AT3G55005	5.15392	4.84277	5.16027	4.21478	1.68393	2.77609	2.49502	0.791211	
AT3G55010	3.92454	4.49686	2.53918	3.02365	1.78598	2.90227	5.07608	2.42638	
AT3G55020	3.87726	4.45362	2.45727	3.02365	1.78598	2.90227	5.07608	2.37363	
AT3G55030	3.02615	5.44812	5.32409	2.97783	2.44935	3.15464	3.74254	1.58242	
AT3G55040	2.6006	5.96699	5.07836	4.53547	3.21477	3.49114	4.43082	1.79341	
AT3G55050	6.00502	5.27516	9.00999	4.44384	5.40898	4.33238	2.88218	2.95385	
AT3G55060	0.898389	2.85378	1.72009	2.10739	1.58187	1.68248	2.96822	2.47913	
AT3G55070	2.55332	6.48586	4.62786	4.07734	3.52094	4.12207	5.63531	2.69012	
AT3G55080	2.64788	6.61557	5.03741	3.98572	3.41888	3.99588	5.24815	2.21539	
AT3G55090	3.30985	5.44812	3.35827	2.24483	2.70449	2.3134	2.79615	3.58682	
AT3G55100	2.6006	3.02673	2.58013	3.02365	3.06169	1.34598	3.35538	3.37583	
AT3G55110	0.189135	1.68632	1.47436	1.69507	1.47982	1.05155	1.97881	1.05495	
AT3G55120	2.74245	3.28617	4.13641	3.43596	3.52094	3.99588	3.35538	1.47693	
AT3G55130	3.49899	4.19419	3.76782	4.07734	2.14318	2.86021	3.91461	1.31869	
AT3G55140	3.21529	5.18868	3.76782	2.47389	3.72505	4.29031	2.40899	1.84616	
AT3G55150	3.21529	5.18868	3.64495	2.56552	3.67402	3.74351	2.36597	2.05715	
AT3G55160	4.49194	3.7618	3.27636	3.02365	5.66412	3.15464	5.07608	2.42638	
AT3G55170	3.78269	6.87501	4.25927	2.93202	3.52094	2.18722	3.69952	4.43078	
AT3G55180	2.08048	0.864781	1.43341	1.05369	4.23533	2.81815	1.89278	1.68792	
AT3G55190	2.93158	4.19419	8.88713	2.24483	1.9901	2.73402	2.15088	1.63517	
AT3G55200	2.83702	2.11871	3.31732	2.33645	3.98019	2.9864	3.18331	2.05715	
AT3G55210	3.02615	3.71856	2.37536	4.16897	2.04112	3.07052	3.35538	3.16484	
AT3G55220	1.89135	5.70755	3.27636	2.01576	3.98019	2.90227	4.60289	2.74286	
AT3G55230	2.41146	2.59434	1.92486	3.52759	1.83701	2.39753	3.44141	1.95165	
AT3G55240	0.992956	2.98349	1.84295	1.64926	2.70449	3.99588	3.57047	1.16044	
AT3G55250	1.89135	3.15645	2.74395	4.12315	3.06169	3.65939	3.26934	3.0066	
AT3G55252	1.41851	3.15645	2.86682	4.07734	3.06169	3.49114	3.22632	3.0066	
AT3G55254	4.20824	2.7673	2.2525	2.70296	3.36786	2.43959	2.58106	2.53188	
AT3G55260	1.98591	2.42139	3.11254	3.06946	4.59253	3.02846	3.87159	2.58462	
AT3G55270	2.83702	5.10221	2.66204	4.26059	3.92916	2.77609	6.15152	3.69232	
AT3G55280	2.26961	4.10771	4.9555	3.66503	2.39832	2.56578	3.52745	1.52967	
AT3G55290	3.64084	2.7673	3.48113	2.93202	3.623	3.36495	4.86099	2.63737	
AT3G55300	3.64084	3.84827	3.93163	2.79458	4.94973	3.49114	4.73194	3.63957	
AT3G55310	4.82293	3.45912	2.66204	5.03941	2.65346	4.33238	5.03307	2.84836	
AT3G55320	5.15392	3.97799	2.82586	5.31429	2.95963	4.33238	4.99005	2.69012	
AT3G55330	1.22937	6.91825	6.10222	4.30641	3.72505	2.90227	4.3878	3.63957	
AT3G55340	3.97182	4.92925	3.84972	3.34434	1.83701	3.57526	3.69952	3.32309	
AT3G55350	2.83702	4.23743	3.03063	3.9399	1.37776	2.14516	3.14029	3.37583	
AT3G55360	2.97887	4.10771	2.82586	3.98572	1.02056	2.43959	3.18331	3.48133	
AT3G55370	2.83702	2.07547	2.45727	1.83251	1.2757	3.40701	3.39839	3.1121	
AT3G55380	2.69517	2.81054	3.604	3.9399	2.34729	3.11258	4.60289	2.0044	
AT3G55390	3.21529	7.13444	3.97259	4.26059	0.510281	3.91176	4.81798	3.0066	
AT3G55400	2.83702	7.61007	4.38213	3.66503	0.459253	3.95382	4.64591	3.21759	
AT3G55410	3.26257	3.11321	2.62109	3.02365	2.19421	1.4301	3.78555	2.42638	
AT3G55420	1.22937	2.16195	1.51532	3.84828	1.83701	3.28083	1.93579	1.95165	
AT3G55430	2.36418	4.19419	3.89068	2.65714	2.34729	4.12207	4.73194	2.16264	
AT3G55440	2.69517	4.28066	5.48791	4.30641	2.50038	3.15464	8.00128	2.69012	
AT3G55450	4.68108	3.67532	2.2525	1.7867	0.867478	2.43959	3.31236	1.16044	
AT3G55460	4.20824	5.62107	4.25927	2.70296	3.98019	3.19671	4.3878	3.53408	
AT3G55470	1.93863	3.41588	2.37536	2.29064	3.06169	2.6499	4.55987	1.47693	
AT3G55480	1.93863	2.7673	2.41632	2.70296	3.2658	2.52371	5.20514	1.47693	
AT3G55485	3.87726	3.28617	3.76782	3.9399	3.41888	3.70145	2.79615	1.68792	
AT3G55490	3.87726	3.58884	3.76782	4.39803	3.623	3.70145	3.18331	1.52967	
AT3G55500	2.6006	2.7673	2.703	2.97783	0.153084	3.02846	3.18331	2.32089	
AT3G55510	2.55332	3.50236	2.98968	2.61133	3.11271	3.32289	3.01124	3.32309	
AT3G55513	5.05935	2.20519	3.35827	4.48966	2.70449	6.01485	3.87159	3.21759	
AT3G55515	2.83702	3.93475	3.35827	4.71872	0.357197	3.57526	2.62408	1.95165	
AT3G55520	2.50603	6.65881	4.38213	2.10739	4.38842	4.87918	6.19454	5.22199	
AT3G55530	4.82293	6.18318	6.22509	3.02365	2.24524	5.04743	6.02247	4.69452	
AT3G55540	2.26961	2.5511	2.45727	3.11527	4.03122	2.94433	2.9252	2.53188	
AT3G55550	2.6006	2.29167	2.78491	2.93202	2.09215	3.15464	3.78555	3.16484	
AT3G55560	3.4517	3.28617	2.98968	2.97783	1.58187	3.57526	4.17271	3.85056	
AT3G55570	3.168	4.66982	2.49823	3.2069	7.34805	3.36495	3.82857	2.32089	
AT3G55580	1.08752	4.28066	2.41632	3.16108	1.6329	4.753	4.25875	2.21539	
AT3G55590	2.6006	2.81054	2.94873	2.56552	1.22467	3.57526	3.78555	2.47913	
AT3G55600	3.59356	4.66982	7.6585	5.63498	4.23533	3.23877	3.22632	1.63517	
AT3G55605	2.0332	6.3129	2.33441	3.89409	5.81721	4.08001	4.81798	3.74507	
AT3G55610	2.08048	6.52909	2.62109	3.75665	5.86823	3.82763	4.68892	3.69232	
AT3G55620	3.12072	5.3184	5.11931	4.30641	1.83701	3.02846	2.45201	1.95165	
AT3G55630	3.49899	6.52909	5.03741	4.16897	2.70449	4.03794	3.87159	3.21759	
AT3G55640	5.7686	3.80504	3.68591	3.75665	3.21477	3.02846	3.39839	4.95826	
AT3G55646	1.04024	2.20519	2.45727	2.19902	2.9086	3.02846	1.29053	2.63737	
AT3G55650	3.64084	3.41588	4.42309	2.51971	3.06169	2.18722	2.9252	2.58462	
AT3G55660	1.93863	3.02673	4.42309	2.47389	3.16374	2.3134	2.79615	2.16264	
AT3G55665	1.56036	0.951259	0.737181	1.05369	1.78598	2.1031	1.11846	1.52967	
AT3G55670	3.49899	2.59434	1.55627	3.34434	1.9901	2.6499	3.6565	2.63737	
AT3G55677	1.60764	2.72406	2.45727	3.48177	6.48057	2.69196	3.39839	3.48133	
AT3G55680	3.68812	3.15645	1.96582	3.61921	1.42879	2.14516	3.61348	2.05715	
AT3G55690	3.02615	4.45362	2.62109	2.84039	5.56206	2.52371	2.71011	3.48133	
AT3G55700	3.30985	2.42139	2.2525	3.11527	3.06169	2.94433	3.39839	3.27034	
