ID	ATX1-TAG-rep2	ATX2-TAG-rep2	ATX3-TAG-rep2	ATX4-TAG-rep2	ATX5-TAG-rep2	ATXR3-TAG-rep2	ATXR7-TAG-rep2	WT-rep2	
AT3G46230	3.82997	5.14545	3.48113	4.16897	5.51104	4.66887	5.24815	3.79781	
AT3G46240	6.66699	1.90252	3.35827	4.76453	0.663365	3.61732	6.02247	3.42858	
AT3G46250	2.08048	2.81054	2.41632	3.02365	2.80655	3.65939	3.69952	1.95165	
AT3G46260	2.69517	3.37264	1.14673	3.48177	4.18431	2.3134	1.76372	1.84616	
AT3G46270	1.74949	2.16195	2.82586	1.74089	3.21477	4.71093	3.74254	4.48353	
AT3G46280	3.26257	1.64308	2.12963	3.48177	2.9086	2.94433	4.12969	3.0066	
AT3G46290	1.93863	4.58334	4.21832	1.14532	2.65346	3.19671	2.10787	3.85056	
AT3G46300	3.64084	1.94576	2.82586	3.02365	1.12262	3.74351	3.14029	2.1099	
AT3G46320	2.55332	3.58884	5.07836	3.34434	2.50038	10.3052	2.71011	1.42418	
AT3G46330	3.82997	3.28617	3.89068	3.52759	6.48057	2.60784	3.61348	3.21759	
AT3G46340	3.97182	2.03223	1.55627	3.39015	2.85757	3.36495	2.62408	4.16704	
AT3G46350	3.49899	1.34041	1.39245	2.29064	2.9086	1.7666	4.43082	3.1121	
AT3G46355	3.49899	3.15645	3.19445	4.07734	4.69459	3.32289	2.79615	4.80001	
AT3G46360	2.83702	2.33491	2.90777	3.80246	6.07235	3.57526	3.35538	2.42638	
AT3G46370	1.41851	3.41588	3.03063	2.70296	0.969534	2.56578	2.32295	2.79561	
AT3G46375	2.6006	1.68632	3.39923	2.74877	1.22467	4.24825	3.35538	1.52967	
AT3G46380	2.3169	2.85378	1.3515	1.46601	3.01066	2.22928	2.83917	2.53188	
AT3G46382	3.82997	2.29167	3.19445	5.86404	3.77608	5.34186	6.92584	4.32529	
AT3G46384	3.64084	1.90252	1.14673	2.79458	2.09215	4.29031	3.6565	2.1099	
AT3G46385	3.07344	3.06997	20.6411	5.49754	6.1744	3.5332	2.96822	2.69012	
AT3G46387	2.22233	3.28617	2.17059	4.12315	1.83701	3.36495	2.88218	4.21979	
AT3G46400	2.12776	2.63758	2.17059	3.06946	4.94973	3.49114	4.3878	2.74286	
AT3G46410	2.78973	2.24843	1.96582	4.26059	2.29627	3.15464	3.09727	1.79341	
AT3G46420	1.98591	2.68082	2.12963	2.74877	2.09215	3.15464	4.81798	2.58462	
AT3G46430	2.78973	6.78853	12.3683	3.02365	6.5316	5.97279	3.69952	6.69892	
AT3G46440	1.65493	2.94025	5.48791	2.10739	2.39832	2.27134	2.06485	5.38023	
AT3G46450	3.59356	6.22642	12.614	4.12315	2.50038	3.70145	3.05425	3.42858	
AT3G46460	5.15392	5.18868	9.70622	4.35222	4.8987	5.25774	2.66709	2.37363	
AT3G46470	2.74245	2.16195	2.86682	3.61921	4.33739	2.60784	3.6565	3.1121	
AT3G46480	3.21529	2.29167	2.37536	3.2069	4.38842	3.19671	2.27994	2.53188	
AT3G46484	4.49194	1.85928	1.02386	4.9936	3.06169	3.70145	3.57047	3.95606	
AT3G46487	4.87021	3.41588	2.703	5.03941	2.29627	5.80454	5.37721	4.80001	
AT3G46490	2.55332	3.7618	2.94873	2.93202	2.34729	2.3134	3.01124	2.95385	
AT3G46500	3.64084	2.5511	1.43341	5.08522	3.87814	3.07052	3.14029	3.79781	
AT3G46510	3.21529	5.27516	6.51177	3.43596	5.56206	3.19671	2.71011	2.90111	
AT3G46520	3.92454	4.84277	4.42309	3.11527	5.30692	4.12207	1.84976	3.95606	
AT3G46530	5.95774	2.29167	5.11931	3.43596	5.00076	9.63218	3.22632	3.74507	
AT3G46540	1.84406	2.16195	5.32409	3.75665	3.36786	3.8697	1.93579	3.21759	
AT3G46550	2.36418	3.37264	3.44018	2.19902	4.5415	2.56578	4.04366	2.69012	
AT3G46560	1.22937	3.19969	7.33086	2.70296	6.63365	2.43959	3.69952	2.16264	
AT3G46570	4.9175	3.67532	3.35827	5.68079	1.6329	3.74351	5.50626	3.53408	
AT3G46580	3.64084	5.27516	13.0645	4.76453	4.08225	4.83712	3.91461	3.85056	
AT3G46590	1.65493	2.7673	5.36504	3.61921	3.98019	2.22928	1.41958	2.69012	
AT3G46600	4.44466	1.51337	1.14673	1.46601	1.53084	2.3134	1.59165	2.42638	
AT3G46610	3.4517	2.72406	5.16027	2.97783	3.46991	3.5332	3.09727	2.26814	
AT3G46613	4.49194	4.3239	3.19445	2.61133	2.14318	3.82763	4.17271	1.74066	
AT3G46614	1.37123	2.72406	1.802	3.25271	1.78598	2.43959	3.01124	1.79341	
AT3G46616	5.05935	5.70755	2.04773	3.80246	4.23533	2.9864	3.31236	3.37583	
AT3G46617	2.0332	4.06447	4.99645	2.97783	1.88804	1.85072	3.82857	4.1143	
AT3G46620	1.65493	2.46463	3.11254	2.79458	2.44935	1.93485	1.93579	2.53188	
AT3G46630	3.35714	4.58334	10.771	4.6271	3.31683	5.38392	3.18331	2.84836	
AT3G46640	2.3169	3.06997	7.90422	3.02365	6.99085	6.30929	3.91461	4.0088	
AT3G46650	1.65493	3.41588	3.35827	3.9399	3.67402	3.78557	4.34478	3.05935	
AT3G46658	5.72132	6.01023	9.74718	5.13104	3.21477	4.753	2.1939	2.69012	
AT3G46660	6.57242	5.49136	3.84972	4.94778	3.92916	4.29031	4.51685	2.79561	
AT3G46668	2.97887	7.0912	12.5321	4.07734	5.56206	2.39753	2.66709	3.1121	
AT3G46670	3.07344	6.83177	7.53563	6.09311	4.43945	4.50062	3.52745	4.0088	
AT3G46680	3.40442	5.23192	4.01354	3.84828	3.57197	3.91176	6.96886	3.79781	
AT3G46690	4.35009	4.66982	4.01354	3.98572	2.80655	3.78557	3.74254	2.26814	
AT3G46700	4.58651	3.45912	2.49823	4.26059	4.74561	3.36495	2.75313	4.37803	
AT3G46710	4.6338	3.63208	2.62109	3.34434	3.46991	2.60784	4.77496	2.37363	
AT3G46720	5.91045	3.84827	4.38213	3.98572	4.5415	3.95382	4.43082	2.32089	
AT3G46730	5.86317	4.92925	6.02031	2.97783	3.67402	4.20619	4.86099	3.1121	
AT3G46735	5.39033	3.97799	3.72686	3.9399	0.561309	4.4165	3.6565	1.68792	
AT3G46740	2.97887	7.91274	7.69945	3.9399	7.09291	5.93073	4.21573	3.27034	
AT3G46750	2.08048	6.78853	3.97259	4.30641	3.16374	2.73402	3.39839	2.37363	
AT3G46760	4.87021	6.44262	2.62109	3.66503	4.84767	2.94433	4.3878	3.69232	
AT3G46770	4.87021	4.23743	4.01354	3.2069	2.95963	3.95382	3.26934	3.0066	
AT3G46780	3.78269	3.97799	9.05095	4.12315	3.21477	6.89815	3.14029	2.1099	
AT3G46790	3.64084	6.57233	14.416	4.16897	4.8987	3.32289	3.22632	3.16484	
AT3G46800	4.58651	2.59434	2.62109	2.56552	5.20487	3.15464	3.52745	5.16925	
AT3G46810	5.39033	3.37264	3.97259	4.21478	2.39832	3.78557	4.55987	3.48133	
AT3G46820	1.32394	2.98349	3.07159	1.23695	1.83701	5.04743	0.989406	0.843958	
AT3G46830	5.34305	3.63208	6.26604	2.33645	5.97029	2.56578	3.26934	3.37583	
AT3G46840	2.97887	3.67532	2.29345	5.40591	1.47982	3.8697	2.83917	2.16264	
AT3G46845	3.30985	2.7673	2.703	4.16897	3.92916	2.73402	3.14029	2.53188	
AT3G46850	1.79678	3.24293	2.21154	2.56552	3.623	3.23877	4.51685	2.47913	
AT3G46870	2.6006	4.41038	13.8836	4.6271	4.5415	3.57526	2.83917	2.69012	
AT3G46880	3.35714	3.7618	3.07159	3.16108	2.09215	3.44908	5.72135	3.42858	
AT3G46890	3.87726	4.15095	4.87359	3.75665	2.95963	3.91176	3.95762	5.90771	
AT3G46900	2.83702	3.32941	3.52209	3.11527	0.81645	3.8697	2.49502	2.79561	
AT3G46910	2.8843	5.3184	2.37536	1.60345	2.14318	3.8697	3.6565	1.84616	
AT3G46920	5.4849	8.90724	11.672	5.26847	3.46991	2.48165	3.31236	2.95385	
AT3G46930	1.56036	4.88601	11.8359	4.26059	1.73496	2.56578	2.1939	3.48133	
AT3G46940	4.30281	4.75629	9.9929	7.55912	4.38842	5.46805	5.07608	3.05935	
AT3G46950	3.87726	6.44262	7.208	3.02365	3.87814	3.23877	3.05425	1.95165	
AT3G46960	1.46579	7.0912	14.8255	3.75665	3.57197	3.02846	3.01124	2.69012	
AT3G46970	4.96478	8.64781	8.96904	2.88621	3.31683	4.12207	4.73194	3.74507	
AT3G46980	4.44466	5.18868	22.1973	5.03941	5.51104	4.62681	3.26934	3.0066	
AT3G46990	1.98591	4.10771	8.68236	2.74877	3.21477	3.57526	2.36597	3.58682	
AT3G47000	3.168	4.3239	12.4092	3.43596	3.2658	3.78557	2.10787	2.90111	
AT3G47010	4.20824	5.79403	7.82231	4.16897	5.20487	4.24825	4.00064	2.95385	
AT3G47020	3.54627	4.06447	3.48113	5.54335	2.29627	5.08949	3.91461	5.22199	
AT3G47030	3.78269	5.27516	3.07159	4.58128	2.19421	3.61732	3.57047	1.95165	
AT3G47040	4.44466	4.3239	1.84295	2.74877	4.28636	3.61732	3.74254	2.79561	
AT3G47050	6.24144	3.11321	5.52886	3.9399	4.94973	4.92124	4.55987	6.54068	
AT3G47060	1.41851	4.41038	11.4263	6.55123	4.28636	2.48165	2.75313	3.79781	
AT3G47070	3.26257	5.36164	7.78136	3.29852	2.39832	8.16001	4.43082	4.37803	
AT3G47080	2.3169	4.23743	8.06804	5.54335	2.55141	6.09898	2.32295	1.74066	
AT3G47090	4.44466	7.00472	5.16027	5.26847	4.84767	3.70145	3.57047	2.21539	
AT3G47100	3.40442	5.83727	2.45727	2.84039	4.69459	3.28083	3.95762	3.85056	
AT3G47110	2.64788	5.49136	3.27636	3.16108	1.6329	4.03794	3.22632	3.27034	
AT3G47120	1.32394	6.18318	10.5253	5.49754	6.68468	3.49114	2.02183	5.27474	
AT3G47130	3.68812	3.24293	3.76782	4.39803	3.92916	4.96331	3.44141	3.53408	
AT3G47140	3.12072	3.24293	2.82586	3.5734	2.9086	5.59423	4.86099	3.63957	
AT3G47150	1.89135	2.03223	3.68591	3.06946	3.16374	2.6499	2.96822	2.37363	
AT3G47160	2.78973	3.15645	3.80877	2.51971	6.42954	5.38392	1.37656	3.1121	
AT3G47170	4.35009	2.11871	2.94873	5.58916	2.39832	4.54269	3.44141	1.79341	
AT3G47180	3.73541	4.10771	2.21154	3.84828	2.95963	4.33238	5.07608	2.95385	
AT3G47190	5.05935	2.81054	3.03063	4.21478	3.16374	3.07052	5.67833	4.27254	
AT3G47200	0.709254	2.98349	3.1535	3.16108	2.29627	4.16413	4.60289	2.42638	
AT3G47210	1.32394	1.21069	2.21154	2.19902	4.49047	2.56578	3.26934	4.1143	
AT3G47220	1.56036	3.67532	3.84972	3.43596	3.21477	2.3134	2.75313	1.79341	
AT3G47230	2.64788	3.32941	3.07159	4.76453	4.79664	6.09898	6.40963	5.96046	
AT3G47240	5.05935	4.23743	2.78491	3.98572	1.22467	4.92124	5.16212	5.48573	
AT3G47250	4.96478	8.864	6.71654	3.71084	6.12337	5.67836	3.05425	4.06155	
AT3G47260	2.55332	1.59984	2.29345	4.26059	2.80655	3.78557	4.43082	3.16484	
AT3G47270	3.78269	2.89702	2.53918	3.98572	2.34729	3.91176	4.30177	5.38023	
AT3G47280	4.44466	3.71856	2.33441	3.71084	2.09215	4.29031	3.44141	3.90331	
AT3G47290	4.16096	6.0967	17.5695	5.77242	7.24599	4.24825	2.40899	2.1099	
AT3G47295	2.45875	5.66431	6.14318	5.86404	4.94973	7.36083	4.60289	3.27034	
AT3G47300	3.78269	5.14545	12.5321	3.71084	3.77608	3.19671	2.58106	1.63517	
AT3G47310	3.35714	2.16195	0.778136	3.16108	2.29627	2.60784	3.26934	3.32309	
AT3G47320	4.06639	4.10771	5.69268	4.76453	2.75552	5.6363	4.34478	2.74286	
AT3G47330	4.58651	3.63208	3.84972	6.64286	2.50038	5.38392	4.55987	5.1165	
AT3G47340	2.36418	2.07547	6.10222	4.44384	3.623	30.7893	1.50562	3.69232	
AT3G47350	3.82997	3.15645	2.78491	3.84828	3.98019	3.70145	5.1191	4.53628	
AT3G47360	1.79678	3.41588	1.47436	3.9399	4.38842	2.9864	2.53804	2.16264	
AT3G47370	2.41146	7.65331	9.82908	2.65714	2.55141	4.753	4.08668	4.1143	
AT3G47380	4.25553	2.29167	2.94873	5.81823	1.6329	4.12207	4.34478	5.80221	
AT3G47390	2.93158	6.61557	7.12609	2.79458	5.46001	2.73402	2.36597	2.90111	
AT3G47400	4.30281	4.79953	2.703	4.39803	3.623	4.37444	6.36661	3.21759	
AT3G47410	4.68108	3.32941	3.19445	3.52759	4.64356	2.69196	5.8504	3.69232	
AT3G47420	4.25553	3.06997	3.11254	3.29852	3.72505	1.97691	2.62408	2.79561	
AT3G47430	3.21529	3.80504	7.98613	3.25271	5.15384	3.78557	3.09727	3.63957	
AT3G47440	2.12776	3.28617	3.39923	3.61921	2.65346	2.43959	2.88218	4.48353	
AT3G47450	4.01911	6.22642	14.4569	7.33005	7.14394	5.72042	4.51685	3.69232	
AT3G47460	3.21529	4.19419	7.53563	3.48177	3.2658	2.3134	4.77496	3.32309	
AT3G47470	3.59356	4.49686	5.77459	3.61921	1.53084	68.2244	3.69952	3.21759	
AT3G47480	2.69517	2.50786	1.59723	2.56552	2.80655	2.60784	2.96822	2.74286	
AT3G47490	4.01911	7.0912	18.1838	5.22266	3.57197	4.66887	4.04366	4.06155	
AT3G47500	3.82997	3.93475	3.604	2.38227	1.22467	7.61321	1.41958	2.37363	
AT3G47510	2.41146	1.34041	3.23541	2.61133	3.16374	2.43959	3.61348	2.16264	
AT3G47520	2.26961	2.11871	2.66204	2.10739	1.78598	1.80866	2.02183	2.37363	
AT3G47530	2.08048	3.32941	5.48791	2.93202	3.82711	2.01897	2.27994	3.42858	
AT3G47540	2.64788	3.89151	3.80877	4.81035	2.70449	3.61732	3.26934	2.26814	
AT3G47550	2.6006	3.7618	5.16027	3.9399	4.18431	3.36495	2.58106	1.16044	
AT3G47560	3.02615	5.70755	5.48791	4.26059	1.83701	5.38392	2.66709	2.05715	
AT3G47570	3.92454	7.61007	7.04418	4.26059	4.13328	7.36083	4.17271	3.79781	
AT3G47580	4.11368	6.57233	5.32409	6.64286	5.20487	4.54269	4.81798	2.05715	
AT3G47590	7.65995	5.57784	4.0545	3.84828	2.95963	2.6499	2.45201	2.32089	
AT3G47600	3.02615	3.71856	3.76782	6.23054	5.81721	6.47753	5.93644	4.06155	
AT3G47610	3.26257	5.23192	16.5866	3.39015	6.1744	5.84661	2.9252	4.43078	
AT3G47620	3.168	3.32941	4.34118	2.01576	3.77608	7.02434	2.49502	2.42638	
AT3G47630	2.50603	4.58334	10.1567	3.98572	3.623	4.54269	2.96822	2.74286	
AT3G47640	4.82293	3.67532	8.02709	3.98572	2.09215	2.52371	2.9252	3.16484	
AT3G47650	3.97182	6.35614	4.13641	3.11527	5.10281	4.29031	1.80674	2.84836	
AT3G47660	3.64084	5.92375	5.69268	1.64926	4.8987	5.2998	3.01124	3.05935	
AT3G47670	3.4517	4.41038	8.47759	1.96995	3.16374	3.40701	2.75313	1.52967	
AT3G47675	3.21529	7.17768	3.03063	3.11527	2.50038	4.20619	5.42022	3.1121	
AT3G47680	2.6006	2.72406	9.82908	3.71084	3.77608	4.20619	2.49502	3.32309	
AT3G47690	2.45875	6.22642	7.82231	3.71084	3.92916	3.28083	3.48443	2.32089	
AT3G47700	4.11368	5.49136	24.2451	3.02365	2.9086	3.32289	2.83917	3.32309	
AT3G47710	1.41851	1.85928	2.78491	2.84039	3.92916	2.18722	2.15088	4.21979	
AT3G47720	2.97887	5.14545	1.59723	3.52759	4.5415	2.39753	2.53804	3.16484	
AT3G47730	2.6006	5.40488	8.76427	2.51971	3.21477	4.37444	2.10787	2.53188	
AT3G47740	1.60764	1.90252	2.82586	2.10739	1.53084	3.91176	3.05425	2.69012	
AT3G47750	2.50603	3.63208	2.74395	3.16108	4.84767	2.60784	3.09727	1.16044	
AT3G47760	5.05935	1.94576	2.04773	5.22266	3.57197	3.95382	2.53804	3.74507	
AT3G47770	2.78973	3.06997	4.9555	2.74877	4.28636	3.82763	4.47384	3.63957	
AT3G47780	5.81589	7.48035	7.94518	6.59705	8.01141	2.56578	3.35538	5.64397	
AT3G47790	4.11368	2.72406	4.17736	4.16897	1.58187	4.37444	4.47384	3.37583	
AT3G47800	1.79678	3.80504	3.11254	1.4202	5.86823	15.0582	2.88218	2.16264	
AT3G47810	2.78973	3.7618	7.61754	3.11527	2.04112	2.69196	2.62408	1.74066	
AT3G47820	2.69517	3.19969	8.60045	7.00936	3.92916	6.30929	3.31236	3.0066	
AT3G47830	4.01911	4.36714	13.2693	6.23054	4.33739	4.20619	3.91461	4.06155	
AT3G47833	4.16096	7.0912	8.31377	2.47389	5.30692	2.14516	3.31236	3.48133	
AT3G47836	3.82997	7.22092	14.9484	5.86404	8.72581	5.34186	3.05425	5.27474	
AT3G47840	6.28872	7.48035	15.1941	5.13104	8.01141	5.42599	3.78555	5.59122	
AT3G47850	4.11368	5.01573	14.6617	4.26059	5.66412	4.08001	3.39839	3.1121	
AT3G47860	5.05935	5.18868	3.56304	3.06946	3.36786	4.12207	3.31236	2.47913	
AT3G47870	2.0332	2.37815	2.00677	2.74877	3.21477	3.23877	2.32295	5.06375	
AT3G47875	2.12776	4.28066	2.66204	2.88621	2.55141	4.79506	2.66709	3.37583	
AT3G47890	3.07344	7.26416	14.0884	6.96355	6.37851	5.2998	4.00064	4.32529	
AT3G47910	4.6338	8.25866	13.8426	4.85616	3.46991	5.2998	3.69952	2.84836	
AT3G47920	2.55332	3.58884	4.505	4.48966	1.83701	4.71093	4.43082	4.85276	
AT3G47930	4.72836	5.75079	11.5901	3.29852	4.94973	4.24825	4.12969	2.74286	
AT3G47940	2.0332	3.50236	7.86327	1.92414	2.80655	3.36495	3.05425	2.26814	
AT3G47950	3.02615	4.49686	4.87359	3.11527	4.59253	3.99588	3.01124	1.89891	
AT3G47960	3.73541	5.66431	4.99645	3.66503	4.13328	4.87918	3.57047	2.1099	
AT3G47965	4.25553	3.7618	7.78136	4.6271	1.88804	2.90227	4.04366	2.74286	
AT3G47980	2.64788	3.32941	3.68591	3.43596	3.21477	3.36495	4.86099	3.21759	
AT3G47990	1.89135	4.49686	11.5082	3.84828	5.91926	2.90227	1.63467	1.47693	
AT3G48000	4.68108	4.58334	6.06127	2.79458	3.87814	3.65939	3.31236	3.42858	
AT3G48010	2.3169	4.23743	3.64495	3.9399	2.19421	3.36495	3.82857	2.84836	
AT3G48020	4.01911	5.05897	6.10222	4.03153	2.04112	2.6499	3.95762	1.89891	
AT3G48030	3.12072	7.91274	10.6482	5.7266	4.23533	3.8697	3.91461	1.74066	
AT3G48040	3.68812	3.97799	4.34118	1.96995	5.46001	2.06103	2.83917	2.90111	
AT3G48050	4.53923	5.3184	15.7265	4.94778	5.66412	6.89815	3.18331	4.27254	
AT3G48060	3.40442	5.79403	16.3818	3.11527	6.1744	6.22516	3.44141	3.42858	
AT3G48070	4.96478	7.22092	8.39568	3.5734	3.2658	5.88867	1.67769	3.90331	
AT3G48080	4.49194	5.14545	5.24218	4.81035	2.39832	2.9864	4.00064	3.53408	
AT3G48090	4.16096	6.48586	6.14318	3.80246	4.79664	3.02846	1.72071	3.85056	
AT3G48100	2.22233	5.05897	5.28313	3.29852	3.623	6.22516	3.57047	1.89891	
AT3G48110	3.49899	5.79403	9.29668	2.24483	4.43945	5.00537	2.79615	5.64397	
AT3G48115	3.54627	5.14545	4.21832	3.75665	4.33739	4.29031	4.90401	3.53408	
AT3G48120	2.97887	4.97249	11.2625	3.43596	6.27646	6.94021	3.6565	3.32309	
AT3G48130	2.50603	4.79953	4.17736	5.45173	2.65346	3.19671	4.55987	3.0066	
AT3G48140	3.54627	3.67532	6.22509	2.79458	3.31683	8.79094	4.81798	3.79781	
AT3G48150	1.65493	5.75079	13.1874	4.03153	2.19421	2.81815	1.76372	2.1099	
AT3G48160	3.12072	3.5456	9.46049	3.84828	2.44935	3.11258	2.36597	2.47913	
AT3G48170	3.68812	4.97249	15.8904	6.23054	3.87814	4.58475	3.82857	4.53628	
AT3G48180	3.07344	5.05897	7.98613	3.89409	3.16374	3.61732	3.78555	3.05935	
AT3G48185	3.07344	3.67532	1.84295	3.43596	3.82711	3.36495	4.25875	4.06155	
AT3G48187	4.58651	6.52909	4.38213	3.5734	2.29627	3.57526	2.45201	2.90111	
AT3G48190	5.57947	7.99922	16.6275	6.68867	3.67402	3.11258	4.17271	3.42858	
AT3G48195	6.99798	4.88601	12.0816	4.07734	1.02056	4.45856	4.47384	2.95385	
AT3G48200	3.35714	4.88601	4.46404	4.35222	5.00076	3.23877	3.52745	2.0044	
AT3G48205	2.0332	1.989	2.00677	2.70296	3.46991	3.44908	1.37656	2.26814	
AT3G48208	0.945673	2.11871	2.82586	2.79458	2.34729	2.81815	3.26934	1.95165	
AT3G48210	3.12072	7.69655	14.1703	5.17685	4.33739	3.44908	4.12969	4.0088	
AT3G48220	4.39738	3.24293	3.27636	3.98572	3.67402	3.36495	3.61348	2.1099	
AT3G48230	4.11368	4.41038	2.66204	4.07734	6.12337	3.19671	2.83917	3.48133	
AT3G48231	1.46579	2.29167	2.703	3.61921	2.50038	2.27134	2.06485	4.21979	
AT3G48235	2.36418	3.28617	2.45727	3.5734	2.85757	3.11258	3.82857	2.95385	
AT3G48240	1.70221	4.66982	4.70977	3.52759	1.2757	4.20619	1.80674	2.1099	
AT3G48250	2.8843	6.78853	6.55272	4.6271	7.34805	3.91176	2.06485	2.47913	
AT3G48260	5.4849	3.80504	3.03063	5.40591	4.43945	3.82763	3.05425	4.37803	
AT3G48270	2.22233	4.28066	4.25927	4.12315	5.35795	3.70145	4.68892	2.42638	
AT3G48280	4.06639	4.19419	5.16027	4.12315	1.9901	3.11258	2.66709	3.05935	
AT3G48290	2.12776	4.15095	3.89068	4.16897	3.16374	4.71093	3.82857	3.48133	
AT3G48300	2.26961	3.7618	3.84972	4.48966	0.663365	3.28083	6.10851	2.74286	
AT3G48310	2.50603	4.45362	4.34118	2.79458	2.9086	3.49114	3.35538	3.63957	
AT3G48320	4.20824	5.44812	5.11931	3.48177	2.95963	4.62681	3.35538	1.68792	
AT3G48330	2.6006	5.23192	15.4399	4.26059	5.56206	6.1831	3.22632	4.27254	
AT3G48340	2.22233	3.02673	3.27636	2.56552	3.46991	2.90227	2.1939	3.05935	
AT3G48343	2.6006	3.15645	5.11931	3.61921	3.2658	3.23877	2.53804	1.68792	
AT3G48344	1.65493	5.05897	2.98968	3.5734	4.33739	3.11258	4.86099	3.16484	
AT3G48346	1.22937	5.23192	3.64495	3.84828	3.06169	2.81815	3.26934	3.05935	
AT3G48350	2.17505	6.05347	4.30022	2.79458	3.72505	4.58475	4.25875	4.0088	
AT3G48360	3.92454	3.71856	4.0545	3.61921	5.76618	60.0223	3.14029	3.48133	
AT3G48370	2.0332	2.42139	4.30022	3.52759	1.2757	2.06103	2.27994	3.21759	
AT3G48380	2.50603	5.27516	14.0064	4.81035	5.46001	3.8697	3.52745	3.79781	
AT3G48390	2.36418	2.89702	6.51177	2.79458	4.5415	3.91176	3.31236	2.21539	
AT3G48400	4.39738	2.94025	3.39923	3.34434	3.92916	3.5332	4.00064	3.63957	
AT3G48410	3.64084	4.41038	4.87359	4.26059	3.77608	3.91176	3.09727	4.48353	
AT3G48420	2.26961	6.05347	5.8565	5.3601	2.55141	3.95382	2.40899	4.21979	
AT3G48425	1.56036	6.83177	9.33763	4.26059	1.07159	5.25774	2.49502	3.1121	
AT3G48430	2.22233	4.36714	7.98613	4.07734	5.2559	3.57526	2.49502	3.63957	
AT3G48440	5.72132	4.49686	5.28313	5.86404	1.2757	2.6499	4.21573	2.63737	
AT3G48450	3.02615	3.63208	3.1535	4.35222	5.20487	2.39753	2.83917	3.32309	
AT3G48460	3.40442	4.19419	8.92809	4.44384	4.23533	4.20619	2.53804	4.43078	
AT3G48470	4.87021	10.1612	12.3683	4.53547	2.75552	2.77609	1.59165	2.95385	
AT3G48475	5.4849	5.79403	2.86682	5.22266	3.31683	3.95382	5.37721	4.43078	
AT3G48480	2.78973	3.7618	4.9555	3.98572	4.69459	2.60784	3.09727	2.26814	
AT3G48490	1.84406	4.5401	7.12609	4.85616	4.28636	4.20619	3.87159	4.1143	
AT3G48500	5.67404	5.70755	11.5492	4.16897	2.95963	4.08001	3.69952	4.16704	
AT3G48510	2.3169	4.3239	3.97259	4.90197	1.93907	5.08949	5.03307	2.21539	
AT3G48520	2.74245	3.02673	4.62786	3.52759	4.59253	3.49114	3.18331	2.21539	
AT3G48523	2.12776	2.37815	2.41632	2.84039	1.78598	4.62681	5.50626	4.1143	
AT3G48526	3.4517	4.79953	4.01354	4.58128	5.35795	4.08001	5.07608	4.53628	
AT3G48530	3.02615	6.0967	7.7404	4.39803	5.91926	6.39341	2.23692	3.48133	
AT3G48540	3.30985	7.22092	7.16704	4.76453	5.76618	3.44908	3.05425	3.27034	
AT3G48550	4.11368	3.80504	4.25927	5.86404	5.15384	3.8697	3.22632	3.95606	
AT3G48560	2.08048	6.48586	7.7404	3.66503	5.71515	5.84661	2.45201	2.69012	
AT3G48570	1.56036	5.05897	5.8565	3.43596	4.38842	2.06103	2.10787	2.74286	
AT3G48580	3.73541	5.05897	3.27636	4.03153	5.35795	2.22928	4.68892	3.90331	
AT3G48590	5.39033	7.78303	13.6379	6.04729	3.46991	5.25774	3.35538	3.32309	
AT3G48600	2.97887	7.04796	17.8971	3.84828	4.69459	3.28083	4.17271	4.0088	
AT3G48610	4.87021	6.13994	5.65172	3.52759	6.42954	3.02846	2.45201	4.1143	
AT3G48620	3.07344	6.57233	4.54595	6.23054	3.01066	4.58475	4.60289	3.48133	
AT3G48630	2.93158	4.10771	2.53918	3.11527	1.2757	3.44908	3.95762	4.80001	
AT3G48640	2.08048	2.72406	3.27636	4.67291	2.85757	3.82763	2.79615	2.69012	
AT3G48650	2.3169	4.58334	4.25927	2.70296	3.98019	3.74351	2.71011	2.79561	
AT3G48670	6.33601	5.83727	7.08513	5.77242	3.41888	3.11258	3.48443	4.85276	
AT3G48680	3.87726	6.18318	16.9142	4.81035	10.4608	5.55217	4.43082	2.79561	
AT3G48690	4.16096	7.0912	13.3102	7.65074	4.64356	10.7258	3.87159	2.63737	
AT3G48700	5.24848	7.17768	5.97936	5.31429	2.60243	4.12207	3.44141	3.27034	
AT3G48710	3.78269	5.66431	7.41277	4.48966	4.64356	2.35547	3.31236	2.42638	
AT3G48720	4.06639	2.46463	2.58013	4.03153	7.55216	2.6499	3.35538	4.1143	
AT3G48730	2.22233	6.87501	9.87004	2.88621	3.01066	4.50062	2.36597	3.21759	
AT3G48740	2.3169	3.45912	2.53918	3.48177	1.73496	2.9864	3.6565	2.79561	
AT3G48750	3.40442	5.79403	9.91099	3.16108	4.74561	5.67836	3.22632	3.90331	
AT3G48760	3.07344	4.06447	6.22509	2.1532	4.18431	4.12207	2.10787	2.26814	
AT3G48770	3.07344	3.02673	2.49823	4.26059	3.72505	5.34186	3.22632	2.84836	
AT3G48780	3.92454	4.58334	9.78813	3.06946	2.34729	4.03794	4.51685	2.1099	
AT3G48790	3.59356	5.23192	5.20122	4.03153	2.95963	3.44908	5.93644	2.79561	
AT3G48800	1.84406	6.26966	12.9826	3.75665	2.60243	5.42599	3.09727	4.48353	
AT3G48810	3.168	7.3074	7.208	2.88621	4.49047	3.36495	2.1939	4.58902	
AT3G48820	4.30281	9.38287	15.8084	4.44384	1.22467	4.12207	1.11846	2.84836	
