WT nuclear genes	atxr3 nuclear genes	WT ATXR3-marked	atxr3 ATXR3-marked	WT ATXR3-bound	r3 ATXR3-bound
0.949280128313133	1.26399034130621	2.26178583930275	4.443059623894	2.03631366799631	3.81431517316754
0.93200616159471	1.2156527977705	2.04341181302798	3.99842604482477	1.82534407161952	3.35500476183456
0.940350512563792	1.19764015980702	2.01749258303345	3.84736090734769	1.7859271074804	3.20889183654519
0.945106127905145	1.175116055455	1.97708632211696	3.69564722944345	1.74635726098845	3.04195228221056
0.94445779777109	1.12283624974485	1.87645891315738	3.30673810838481	1.62622788537139	2.67632769641105
0.943332542363218	1.06597206321029	1.7859600480468	2.97605050349679	1.53913738857302	2.37935259094234
0.938782442944361	1.00308910289587	1.6535169275748	2.604366729977	1.44284364909615	2.10428548008999
0.925824419482128	0.913817908245105	1.53136931767944	2.17108799193118	1.35805765934247	1.76899063029646
0.901269992347475	0.795390483072878	1.33412295147171	1.62565420754163	1.2503881758801	1.41745965544324
0.862574964865604	0.672407356864842	1.16897826300801	1.15810518929997	1.13411643565186	1.07371943188884
0.808060211322276	0.578885780876847	1.00310109011275	0.87438810391216	1.00973227908075	0.856004083598871
0.784730920767865	0.559640303133012	0.930363739696775	0.829464848015214	0.941600670141646	0.80499763733072
0.759057613054964	0.541934161315396	0.873728107200751	0.78464555467733	0.88524037268703	0.760389211022188
0.739533471570163	0.537941799174199	0.838546268343068	0.809897662317855	0.840585919515298	0.730204943576959
0.724363764753349	0.541246831474533	0.815939189948886	0.824020249031658	0.800996311884098	0.712348764350915
0.714978228029644	0.568690161630833	0.800282574656824	0.995921470732997	0.780430282173633	0.708766811606328
0.703208900984915	0.577397987782918	0.777339854617217	0.999206789338792	0.779232071419286	0.727465045180986
0.7144885745164	0.628290164086042	0.791781825198148	1.07088910997046	0.804378285376925	0.757203582748452
0.718314972354571	0.681514145190435	0.827742488229276	1.28891336773314	0.813940616265869	0.806691528639198
0.722480810615486	0.717580455489988	0.856357963191102	1.41697590154733	0.830685971752971	0.88089775470702
0.7242332989335	0.755932442883527	0.888330915619645	1.60898156147188	0.848330701078587	0.948184740551027
0.734386014501154	0.766373426631419	0.909126205826603	1.48938018238509	0.870625773211595	0.979569197929002
0.74725154295567	0.794853385657271	0.943968896878013	1.53816294157086	0.881848671850901	1.01027322788219
0.738274537851687	0.77757640316705	0.937116021492584	1.47368908236249	0.858199115443388	1.00335297617352
0.742227507379533	0.760254776016038	0.92810226761434	1.32431266047281	0.866445845216089	1.00942264281172
0.741360553278361	0.754910496177755	0.903545394292693	1.20157203381709	0.848105420227896	0.956782426592066
0.741674627213557	0.741617133061562	0.879423642644807	1.02861532903929	0.839757472539133	0.914836540803794
0.736357071850828	0.740897129552403	0.868799538864444	1.00904586680846	0.810144687349445	0.907709070077554
0.729195189343856	0.743666728590985	0.854601711205779	1.02274884472377	0.797821222474162	0.899782708717506
0.731738071571402	0.75311205969439	0.861182055482183	1.04725345099823	0.800332875120106	0.896701024821632
0.736274005728625	0.765408535450042	0.853153532238387	1.04420937421296	0.789970785518769	0.877516664905508
