WT nuclear genes	atxr3 nuclear genes	WT ATXR3-marked	atxr3 ATXR3-marked	WT ATXR3-bound	r3 ATXR3-bound
0.0186578632132172	0.0661737271758377	0.0729200203883254	0.159230715588389	0.0708492456436143	0.154315689796668
0.0176667862805745	0.0660527318597128	0.0754247793324625	0.171543927345828	0.0728320038628075	0.169672591297737
0.0159382671930371	0.0648384057856284	0.0741938528126458	0.165596889083497	0.0691193554000637	0.162876087910948
0.0152498323556739	0.0648487242788849	0.0743827929701254	0.174561977949978	0.0690275949663972	0.16708645801214
0.0149760034276231	0.064461108222936	0.0796414923782241	0.172008531145493	0.0746083809803463	0.16749080266432
0.0135633899081057	0.0640406456747361	0.0809631154158442	0.18408149920536	0.07476792931522	0.179487560521225
0.0128007404381843	0.0577746571327423	0.0810633561980466	0.188582136234422	0.0749293456116517	0.182262191717427
0.0126197859469401	0.0522948619984682	0.0841757598524492	0.193590943683581	0.0772089482383115	0.18689056042453
0.011884232874182	0.0257122879083416	0.0828498638910475	0.210426880853291	0.0792419774820859	0.205766032737687
0.0116164630815302	0.0255108583783521	0.0801814475507809	0.203150116297213	0.0781209286741361	0.20008831478261
0.0114974907177938	0.0262650840985435	0.0766859431380858	0.196316872608106	0.0719776382004732	0.187890015477615
0.011415334775074	0.0263743572250667	0.0781115969503764	0.196516222836709	0.0735592815620803	0.189481444626209
0.0119591239834847	0.0268360836020202	0.0888871936669993	0.208160796550904	0.0857236243319651	0.205354392280838
0.012736596258385	0.0276189083463261	0.0975973923417175	0.206638644024875	0.0942094879264679	0.203004257575147
0.0125587858284415	0.0289215735490203	0.0934491245486173	0.193639785477389	0.0911630685454902	0.18892624993733
0.0128860558374854	0.0293498948165488	0.096685134095759	0.197153833517421	0.0948668429478594	0.190850984729919
0.0137127786500625	0.0303482157674253	0.102837253563106	0.220627517109914	0.10216082281582	0.216178915979673
0.0128481877985667	0.0287820799257004	0.0978017934413286	0.209531090794273	0.0979541921647247	0.208897940598899
0.0126134989698529	0.0280663515778566	0.0961812044930445	0.209774673030106	0.0957062637712425	0.208463943046275
0.0126126812309267	0.0285500691143978	0.0960824856539162	0.214998496893168	0.0953879496815838	0.2143185566654
0.0132286167125631	0.0273688171531331	0.0971632159768929	0.219284137121812	0.0972185679132515	0.217675283764365
0.017719773841655	0.0276746005908004	0.0921634987413568	0.214573871350304	0.0920599830091827	0.213770679520627
0.0323185831738283	0.031348678148872	0.0890909883365116	0.200904926082353	0.0886000933970479	0.198842084921229
0.0399708515650163	0.0331610099869289	0.0851851979508408	0.187026377865469	0.0835520084614507	0.182493667278188
0.0400163962069632	0.0339965744642688	0.0708603628486435	0.17547431679345	0.0631183261704891	0.181568104501354
0.0363602833170833	0.0314197280947496	0.0721973372840592	0.17584126302466	0.0616898913340405	0.164125474424826
0.0286852973154014	0.028498990611615	0.0735453713629857	0.175051981270673	0.0632546810759447	0.167910524360935
0.0174054810999478	0.0296442882814025	0.0787314158663068	0.186567673920679	0.0668431784528093	0.169643662065358
0.0132769581554643	0.04842487423998	0.0798725234492891	0.182020985492245	0.0677330197988052	0.164196491590498
0.0136247162157723	0.0485924055499342	0.0790951176724166	0.171451329728496	0.0678512224708467	0.153150841350947
0.0136978591460229	0.0487503623597157	0.0764926324998847	0.17184384447023	0.0687218988027438	0.158248265062037
0.0169534699374121	0.0518145901047195	0.119011916867853	0.204167760881393	0.114897567569468	0.197455825171298
0.0169995934814012	0.0558353871972773	0.118348658017458	0.200210067584649	0.113675799882946	0.189770473338406
0.017927749290046	0.0553259116792665	0.123686453408829	0.198260874494799	0.119326507288372	0.188875791160535
0.0187662610930972	0.0540943240932899	0.129280724939547	0.206282636140883	0.123076237494464	0.1922422221171
0.021742361604006	0.0552857032467479	0.165346089700418	0.243796795293991	0.120296183558723	0.190936135130476
0.0215258819562082	0.0550788750852785	0.165471701030011	0.246809821645953	0.12006088460566	0.19470955183682
0.0212870586862244	0.0546059051070716	0.162503789193365	0.243818779447549	0.116932314910262	0.192205633303011
0.0221177146895501	0.0320511206247933	0.164020250490254	0.249782384916189	0.119208465660538	0.198657193697784
0.0222950819866034	0.0322708312863608	0.158215733992008	0.253110671012653	0.122652656859701	0.210865992555878
0.0232960185665038	0.0319919600630678	0.156609760716897	0.248087240859927	0.124071251919968	0.208963448183765
0.023696195948977	0.0311346341942454	0.153495918397221	0.237374246921037	0.123416792965127	0.202924989628003
0.0221173712819699	0.0270917074013771	0.126159886868692	0.209520596835132	0.123147921600704	0.201093232227123
0.0215818857519454	0.0264548495078964	0.125897334269053	0.205556048342806	0.123210963282151	0.199523684720581
0.0203041303926621	0.0246904393224817	0.121744068040102	0.19236447157601	0.119234142218919	0.185501449655501
0.0160095449331905	0.0175886364547343	0.0601812584671217	0.120851414551447	0.0567225059575079	0.111959492599869
0.0160160101825036	0.0172606552076448	0.0560011010176196	0.114763148439226	0.0506792735443229	0.103834279083595
0.0162915472543138	0.0169657784355531	0.05322629675316	0.110801968553513	0.0476602110081876	0.0987332685445509
0.0166462100867665	0.0172695010848613	0.0496383225707924	0.0990274241891949	0.0439838512911039	0.0854191282736197
0.0155555678130053	0.0165772869284279	0.0503486526691753	0.0918211520344118	0.0434246146361401	0.0773062662514293
0.0143765080824376	0.0155457729025643	0.0442153963787601	0.0811199228533612	0.0381049324975988	0.0701460043258461
0.0132340824627431	0.014167340818939	0.0398367362945508	0.0717517569138153	0.034851298746057	0.0586039179383308
0.0121717020935097	0.0125858817331198	0.0309328702747158	0.0583318904200341	0.0293950238971084	0.0517259527245877
0.0118118079260143	0.00949916418494922	0.0246580520713721	0.0318333042347085	0.0241836439380261	0.0300668564781171
0.00911591787354307	0.00668217994061885	0.0207498795904191	0.0270854944727664	0.0200717446161819	0.0241582968746002
0.010033000030526	0.00669304316996888	0.0204276805110607	0.0318626637879519	0.0195118848455844	0.0271564826216112
0.0105933369012728	0.00649075631881331	0.0204103768753933	0.0337259653752476	0.019606198672584	0.0283879417374432
0.0111016169969956	0.00843913268969781	0.0230141593777554	0.0575261055780961	0.0189158302766271	0.0278902203833939
0.0119275385206927	0.0109993558051595	0.0250755196944644	0.0744952775195083	0.0180158657533947	0.0284851273514785
0.0115609756175134	0.0264370980109672	0.0261830513920522	0.228946790796246	0.0179743231079098	0.0307921610511453
0.0103070218697642	0.0281494828479153	0.0248695465506765	0.243359357951476	0.0200876473266056	0.0345427249784072
0.0154200368735068	0.044851497476328	0.025963524516991	0.315046827416138	0.0227906198586072	0.0436383901394684
0.016264966878369	0.0679655583597301	0.0370572272522089	0.468338804582112	0.0232529276266723	0.0645782765298658
0.0159608165743421	0.0772987615196985	0.0415527030080035	0.573460769169284	0.0243485660505681	0.0903133347057158
0.0160645862432874	0.0906129940124592	0.0518167760362936	0.714605035259346	0.0267605938633625	0.123264882728606
0.0164606162449033	0.0745233286228409	0.0510000127530799	0.53391807000381	0.0334571589812182	0.121417132171023
0.0177089103071045	0.0739243043939814	0.0561570936652522	0.52097474319946	0.0347082519690619	0.119033981699572
0.0114863168446565	0.0556842637305305	0.0548607617680668	0.441344715794234	0.0333063858238071	0.10744503968376
0.0109752130915538	0.0363689797513378	0.0436592678074222	0.288427184326138	0.0367204813624426	0.0924645223066019
0.0109020114191049	0.0251073965184123	0.0404376268044351	0.172500758623622	0.0370952624198591	0.0739261869242576
0.0107689457412174	0.0184234190986399	0.0344187653983664	0.0812486835596086	0.0365599613934167	0.0590552022616
0.00941264823083032	0.0151031378050915	0.0328208717881395	0.0714484583947372	0.0288432634897838	0.056614929224515
0.00836552896111369	0.014458789333199	0.0300663246719472	0.0755019485430065	0.0268479946391905	0.0562931062290644
0.00925632354327649	0.0150313989813598	0.0315018223294693	0.0780487103094937	0.0277267536765594	0.0558283650161819
0.0107968944114851	0.0161192633206126	0.0300993055070677	0.0733589903234285	0.0247654402138114	0.046684086207578
