ID	H3_WT	H3_atx34	H3_atx3-1	H3_atx3-145	K4me2_WT	K4me2_atx45	K4me2_atx3-1	K4me2_atx3-145	K4me3_WT	K4me3_atx45	K4me3_atx3-1	K4me3_atx3-145	
AT1G80220	8.51823	9.2234	8.15598	9.09655	21.7343	16.9005	16.438	4.52342	4.5757	1.4898	3.71505	5.25161
AT1G80230	11.7271	13.8717	12.3903	9.95304	15.64	22.5852	15.7662	28.0974	42.4887	59.5369	49.4283	36.7087
AT1G80240	15.257	15.9579	15.1752	15.7713	52.3303	24.6849	46.7163	9.69927	11.0621	6.7317	9.8766	8.77018
AT1G80245	10.7936	10.724	10.0316	9.59863	26.8026	37.7956	24.5899	38.1881	26.3983	33.6585	24.8727	18.8533
AT1G80250	0.787644	0.585613	0.966214	0.561151	1.02608	1.22913	1.3885	2.13123	1.50847	1.21391	1.44978	2.10064
AT1G80260	39.2072	39.9681	39.5295	38.1878	45.1166	67.7556	48.1496	87.5109	59.1322	74.7108	64.2885	55.1944
AT1G80270	19.4869	19.8742	21.342	21.7077	47.1688	63.7609	38.9675	67.0685	29.0633	34.2103	29.7204	27.2033
AT1G80280	27.1008	27.0114	25.7752	26.3446	109.045	157.072	99.3449	159.886	61.4452	98.3821	72.6247	63.8595
AT1G80290	13.74	12.8103	11.6798	11.2821	32.4927	38.9735	33.0552	31.7075	39.7231	52.3086	35.2477	26.4681
AT1G80300	26.3132	25.9134	24.3827	23.4797	67.6905	96.7425	61.6762	122.959	78.0384	113.391	90.5657	68.2184
AT1G80310	19.3702	16.7632	18.3296	16.8345	69.9292	83.7854	64.7668	109.345	73.6135	101.693	87.8927	55.667
AT1G80315	10.7936	9.99201	10.6852	9.4805	47.8839	56.3349	47.0746	79.0294	63.6576	91.8711	77.8801	47.527
AT1G80320	11.0854	10.2482	10.8273	10.6323	43.2821	46.5531	41.0279	22.9216	28.0073	47.0115	23.1964	9.34786
AT1G80325	31.2141	27.5604	29.64	28.4415	114.206	130.799	107.138	133.006	102.476	149.146	111.497	65.6976
AT1G80330	13.6233	12.9933	12.9871	13.0837	14.8627	7.11869	15.1391	6.87213	8.19604	4.57976	6.11624	8.13999
AT1G80340	11.1145	10.6508	12.2482	12.0204	52.548	11.7791	42.8195	8.6119	9.60395	5.68332	9.46885	11.1334
AT1G80350	26.1673	23.4611	23.5017	23.2435	27.5799	37.0274	27.546	44.4079	45.7068	59.5921	51.6483	46.2141
AT1G80360	20.3037	19.7644	19.0685	18.9905	40.4215	50.7527	36.4145	52.9763	42.7401	46.9012	36.1538	28.7788
AT1G80370	22.2291	21.7043	22.2229	23.2435	118.155	125.166	94.6867	100.516	28.1582	33.5481	34.1603	27.4659
AT1G80380	19.5161	17.8246	18.0171	17.3957	38.2761	50.7014	36.0114	58.935	64.5124	82.9323	69.5892	55.9821
AT1G80390	9.51008	10.2848	9.1222	8.83074	24.3773	4.9165	20.6483	4.43644	5.63164	1.4898	3.89627	6.98464
AT1G80400	19.1368	18.5932	18.9264	17.5729	34.9491	46.1947	31.3532	54.1071	39.874	51.6465	40.9562	36.026
AT1G80410	54.3183	59.1469	54.1364	54.7565	31.7464	43.9925	38.4301	44.7558	61.7469	73.9383	71.8092	67.063
AT1G80420	18.2909	17.0194	15.431	15.978	35.8197	43.7876	29.0241	41.6242	29.7672	37.4658	32.2575	19.5885
AT1G80430	0.845988	1.06142	0.824124	0.531617	1.49249	1.53641	1.07497	2.17472	3.01695	2.53818	2.53711	1.68051
AT1G80440	11.2312	11.8221	9.37796	9.95304	59.6684	59.9711	52.539	47.4525	49.9808	60.0887	63.4277	37.4965
AT1G80450	9.86014	9.1502	9.83265	8.624	57.554	23.5582	52.0911	26.5316	22.6271	18.5398	20.025	18.6432
AT1G80460	22.9	21.6677	21.4556	23.8046	32.617	41.6366	31.7563	40.7978	41.6339	52.3638	41.6357	32.665
AT1G80470	18.7868	16.9462	17.7613	16.4506	30.0052	21.3561	26.919	6.69815	8.69887	4.35905	6.25216	10.3457
AT1G80480	21.5581	21.7775	19.0401	18.9019	42.7224	61.6612	38.1165	75.4629	56.97	88.7812	71.5827	53.2513
AT1G80490	49.9425	47.581	44.1048	44.1242	47.3553	57.0007	45.5965	56.1949	45.2542	43.425	44.1729	43.4833
AT1G80500	14.0026	14.3109	13.1007	13.0837	18.1275	26.9896	18.9015	27.4885	29.013	43.8112	32.1669	28.8838
AT1G80510	15.2278	16.873	15.4026	14.7376	35.1356	49.5235	33.951	58.1521	56.1152	86.1878	68.6831	51.9384
AT1G80520	8.28485	7.83257	7.58762	7.76751	59.3574	48.9602	52.3598	19.442	18.9062	18.3742	19.2548	13.4441
AT1G80525	3.87988	3.51368	3.69435	3.2783	3.76231	1.84369	4.56861	1.65279	2.31299	1.82087	2.4465	2.99342
AT1G80530	21.6748	19.069	20.5747	22.003	55.0665	69.9578	51.1505	90.8599	47.3661	68.8068	50.6968	43.6409
AT1G80540	22.8417	22.7657	21.3704	21.7077	48.8167	18.2832	44.3872	8.95986	14.5316	5.35225	10.1937	15.5448
AT1G80550	14.0609	15.1161	13.5838	13.6744	22.4495	33.34	23.1118	48.1049	44.9525	64.6685	48.205	34.0829
AT1G80555	3.96739	4.20909	4.06378	3.42597	31.4977	36.3616	34.4885	15.2666	16.6938	13.2427	19.0283	6.51199
AT1G80560	19.1368	19.6546	18.8412	19.3449	43.0023	58.7932	42.1477	67.199	37.0582	54.0191	45.6679	38.1267
AT1G80570	16.8614	18.154	17.3919	17.9273	22.636	15.3641	20.6035	11.7435	13.7774	7.2283	12.8215	10.9233
AT1G80580	9.45173	8.74759	9.29271	8.91934	45.1477	21.1	36.5041	3.61004	5.17909	2.20711	5.07421	5.40916
AT1G80590	10.006	10.1018	9.57689	9.15562	14.9249	6.76019	14.1089	5.04536	4.72655	2.26229	3.57913	7.98244
AT1G80600	18.2325	20.0206	17.5908	17.6615	30.8447	40.4587	32.4282	56.7168	49.2265	77.0835	55.4539	47.8421
AT1G80610	19.1368	19.7644	19.0969	16.4801	40.577	53.0573	39.2363	57.0647	72.3062	92.9747	86.5788	69.1111
AT1G80620	18.2617	17.2756	15.9425	14.3832	58.8599	79.6883	54.0171	100.994	66.1214	93.9127	75.2524	54.5117
AT1G80625	11.3479	8.52798	9.63372	8.47633	32.4616	10.6524	31.9803	6.08923	8.39717	3.64174	9.65007	8.40257
AT1G80630	15.5779	15.8847	13.4417	14.7376	38.0895	51.9306	35.4739	68.5038	50.3327	84.8636	62.7934	48.0522
AT1G80640	17.6491	19.6912	19.8926	17.2775	47.1066	52.3403	40.3113	53.3242	47.5672	58.7092	55.9976	44.4286
AT1G80650	9.83097	9.4064	10.3158	8.80121	25.1546	33.5449	23.5149	38.4056	36.7565	56.0055	47.2083	30.3018
AT1G80660	40.4324	35.2466	39.1601	36.9769	84.4498	43.9413	72.7842	24.3569	22.074	10.2079	15.3133	21.7417
AT1G80670	22.1999	25.9134	21.4272	20.733	26.6782	35.491	27.0533	43.3205	46.6118	61.1371	51.5123	40.91
AT1G80680	38.0986	38.1746	36.233	36.3271	37.25	47.3214	37.2207	57.3692	46.2599	55.6745	44.7618	45.0588
AT1G80690	11.1729	12.6639	11.1399	10.5733	61.0987	55.0034	55.0473	45.7562	31.0746	45.8528	34.4775	25.9429
AT1G80700	10.7353	11.6024	10.2305	10.1007	30.0674	39.076	28.9793	48.1049	40.6282	54.7364	38.1472	27.9911
AT1G80710	19.7203	20.2402	17.7329	19.2268	72.1368	100.071	59.7502	106.648	24.9401	23.8368	20.614	22.8445
AT1G80720	12.7773	11.8953	12.2766	11.7251	41.7896	55.0546	40.4904	62.1101	25.2418	22.1815	20.3875	16.0699
AT1G80730	10.5603	9.3698	9.00853	9.42143	16.6972	11.0109	16.0797	8.87287	6.38587	4.96601	7.47541	5.40916
AT1G80740	38.5071	39.3824	37.5118	36.0023	89.7046	50.2405	73.9488	18.5286	19.9119	10.0975	17.1255	21.6891
AT1G80745	6.65122	8.19858	6.30881	6.14312	26.3051	11.4718	24.5451	5.39331	8.9	3.75209	9.33293	7.14219
AT1G80750	13.4775	13.7253	13.0723	11.2526	26.958	40.3051	24.3659	41.9287	51.5898	82.3254	64.1979	48.7874
AT1G80760	17.7658	16.8364	16.9656	15.3873	30.1607	23.7631	25.7992	19.1811	11.3136	8.2215	11.0092	9.76799
AT1G80770	20.3621	21.8141	18.0171	17.6615	44.4015	63.7609	40.3113	77.5941	52.7966	68.255	59.2143	49.4176
AT1G80780	9.83097	10.358	9.40638	8.74214	32.8347	41.9951	28.0835	50.845	62.9034	91.7056	73.5308	52.0959
AT1G80790	27.0425	27.0114	27.9065	27.9689	31.9641	35.5422	30.0543	38.3186	35.6	39.2315	39.2799	29.3565
AT1G80800	9.4809	9.26	8.61067	8.91934	25.9319	28.526	20.6483	20.2684	17.6994	19.864	14.4525	10.8183
AT1G80810	28.0926	32.0257	28.1623	26.8171	46.5158	56.8983	46.4027	67.5904	32.0802	31.2307	26.2772	26.4156
AT1G80820	18.2909	18.6298	16.8235	15.8894	55.7506	30.216	48.9558	42.3636	16.9955	11.6977	16.4459	15.8073
AT1G80830	22.6375	23.7905	22.0808	23.5093	74.9663	82.8636	62.7064	55.412	32.3819	32.3894	31.8951	31.6672
AT1G80840	14.0901	11.9685	12.4471	11.4002	28.0774	12.957	25.3961	36.1004	14.783	4.80047	16.5365	14.2844
AT1G80850	16.4822	15.8115	14.2659	14.206	47.6041	60.3808	49.0902	76.3328	49.9305	65.7168	50.0173	37.0238
AT1G80860	9.10167	9.95541	7.75813	6.70428	19.2158	21.6633	17.1995	25.2703	37.3096	55.3434	45.5773	34.2405
AT1G80865	7.20549	6.62474	6.93401	6.3794	32.2128	10.8573	25.2617	9.09034	7.69322	2.9796	3.48852	5.8818
AT1G80870	19.9828	19.252	18.4149	17.1594	60.539	75.3352	61.4075	88.7287	70.2949	101.196	77.6536	61.0237
AT1G80880	17.7074	19.8742	15.9425	16.9527	49.0033	64.9388	45.4621	81.9436	43.1926	62.5717	39.9141	30.2493
AT1G80890	6.79708	7.13715	8.01389	6.32033	20.1797	26.5286	20.2004	36.7528	24.2361	35.0931	33.6167	25.1027
AT1G80900	16.5405	15.4455	17.3634	16.2143	43.8418	48.7041	38.8332	47.9744	30.622	35.369	27.727	22.6344
AT1G80910	20.5371	22.1069	19.2106	20.3491	25.9941	36.208	26.7398	37.8837	43.6452	57.385	40.4578	33.8203
AT1G80920	6.03861	5.89273	5.14367	4.87315	7.6179	11.5743	9.89865	11.5695	44.0977	64.4477	52.9621	33.7678
AT1G80930	31.039	34.4779	29.5264	31.2177	63.9903	105.295	61.4523	117.696	74.0661	92.5333	80.825	66.2228
AT1G80940	10.9978	10.6142	9.94632	10.4551	20.6772	27.2968	20.8275	29.1413	44.0977	66.6549	53.0074	36.1311
AT1G80950	20.6538	21.1187	18.4149	19.4926	34.0784	44.1973	27.7252	60.0659	53.1486	72.9451	56.8584	49.2076
AT1G80960	19.0785	22.7657	18.7559	18.7543	42.6291	37.5908	39.0571	16.9193	25.2921	22.954	22.1997	21.4791
AT1G80970	12.6607	12.2979	10.5431	10.8981	69.4317	80.6614	64.2293	78.2465	32.8847	37.5761	32.031	20.3762
AT1G80980	15.5195	14.4939	14.4364	15.0329	50.7445	72.0063	47.7912	66.3726	41.8853	60.5853	28.9955	26.153
AT1G80990	7.49721	8.52798	7.47395	6.82241	81.0918	77.0764	68.5739	33.0558	6.98926	4.2487	6.93174	7.03715
AT1G81001	6.50536	7.86917	7.16135	6.34986	9.0171	9.11602	7.92788	2.78365	4.22373	1.37945	2.4465	4.04374
AT1G81020	7.17632	8.67439	8.01389	7.32449	3.91778	3.53374	3.26969	2.3487	4.17344	1.26909	2.4465	5.35664
AT2G00340	1395.18	1481.12	1816.6	1790.57	147.663	184.164	372.834	209.6	499.657	176.017	459.081	771.776
AT2G00350	4.66752	5.67312	4.37638	3.83945	5.13042	2.2534	5.77795	1.91376	3.36892	1.71051	1.94814	5.35664
AT2G00360	2.77134	2.89146	1.84717	3.1011	7.18259	1.69005	9.18201	1.08736	10.1571	0.441423	8.65335	2.88838
AT2G00370	6.38867	5.59992	7.64446	6.40893	2.33201	0.973058	3.04574	3.69703	4.92768	1.43462	2.21997	5.04154
AT2G00380	4.98841	5.96593	6.16672	5.84778	0.90171	1.1267	2.06035	1.26134	3.41921	0.717312	1.76691	2.73084
AT2G00390	2.77134	3.40387	2.89864	2.59901	5.03714	1.28034	5.41962	1.30483	5.68192	1.4898	3.66974	2.31071
AT2G00400	9.65594	11.0534	9.69056	8.77167	1.4303	1.38277	3.71759	1.08736	3.77118	1.15874	4.34933	6.09186
AT2G00410	7.58472	8.05217	7.61604	8.83074	17.1325	9.21844	19.1255	5.69778	13.526	4.30387	13.501	6.56451
AT2G00420	8.83912	9.11359	9.34954	9.12608	1.67905	1.8949	3.26969	1.43532	4.42486	1.93123	2.94486	6.30193
AT2G00430	14.4985	15.5919	16.2835	14.0288	2.3631	2.66311	4.6134	4.56692	6.98926	3.42103	4.66647	7.40477
AT2G00440	8.89746	8.38158	7.41711	7.38356	4.72621	2.40704	4.07592	3.1751	2.96667	1.60016	2.89955	4.72645
AT2G00450	4.66752	5.70972	4.26271	5.46384	0.684056	0.563349	2.06035	0.826395	1.91073	1.4898	1.17794	3.04593
AT2G00460	42.2119	35.393	43.9059	44.4786	7.05822	7.47718	19.7525	7.0896	31.5271	8.44221	23.0152	26.048
AT2G00470	11.5813	11.3462	11.8787	12.1681	2.11436	4.40437	9.09243	4.78439	16.4424	2.9796	10.7827	19.4309
AT2G00480	13.9151	11.8953	14.6069	14.0288	4.19762	5.73592	13.034	6.74164	19.8113	5.02119	14.9508	31.8773
AT2G00490	24.5628	22.7291	25.5478	28.1757	7.24478	12.3425	26.1575	12.2654	47.8186	9.43541	33.1636	66.8004
AT2G00500	18.4367	16.507	20.3189	18.2226	4.85058	9.93544	21.5889	11.961	33.7898	7.11794	25.2805	59.5007
AT2G00510	9.59759	7.35676	8.92327	9.33282	2.98497	3.48252	7.88309	4.91487	17.2469	3.25549	10.5562	25.7329
AT2G00520	23.396	22.2533	24.2406	24.3658	5.13042	7.22112	15.587	7.56804	27.8565	5.7385	19.3454	38.1792
AT2G00530	3.6465	3.36727	4.17745	3.95759	0.342028	0.614563	0.940596	0.608923	1.20678	0.220711	1.22325	1.94309
AT2G00540	5.07593	5.01431	4.97316	4.45967	0.684056	1.07549	0.940596	1.00037	2.51412	0.717312	1.94814	2.83587
AT2G00550	4.20077	4.8679	4.23429	4.312	37.5298	15.4153	33.951	2.56617	13.5763	6.89723	16.3553	4.5689
AT2G00560	9.77262	9.00379	9.15062	8.24006	1.33702	1.38277	2.23951	2.08773	3.87175	0.606956	3.08077	6.93212
AT2G00570	5.71771	6.07573	5.8257	4.19386	3.63794	1.33155	3.76238	1.30483	3.57005	0.882846	1.99344	3.36103
AT2G00580	8.66409	9.00379	8.38333	9.86444	1.58577	1.58762	2.37389	1.26134	4.22373	0.77249	3.44322	5.72425
AT2G00590	6.94294	7.46656	7.67288	8.56493	1.30593	0.973058	1.56766	1.69628	3.01695	1.21391	2.26527	3.51858
AT2G00600	14.1776	13.4325	12.9302	13.6153	5.34808	2.45825	6.40501	3.1751	7.39152	2.42783	4.21341	7.66735
AT2G00610	9.13084	10.358	10.3442	9.5691	7.64899	3.78981	8.46536	2.74015	6.33559	2.37265	4.48524	6.66954
AT2G00620	5.71771	5.89273	6.25197	4.78455	0.71515	0.768204	2.10514	0.478439	2.71525	1.10356	2.4465	3.78116
AT2G00630	10.3561	10.2116	9.88949	9.59863	27.4555	8.39903	23.0222	3.39257	7.4418	1.82087	4.89299	8.77018
AT2G00640	21.6165	23.3147	20.1484	22.4165	14.4896	7.11869	14.736	4.56692	9.65423	2.92443	6.93174	12.6039
AT2G00650	3.38395	3.33067	3.12599	2.95343	1.11936	1.1267	1.29892	1.21785	2.41356	0.77249	2.08405	3.15096
AT2G00660	9.59759	9.1502	7.90022	9.12608	1.61686	2.35582	3.2249	1.91376	4.27401	1.60016	3.17138	5.09406
AT2G00670	2.01287	2.23265	1.44932	0.97463	2.14545	1.33155	2.10514	0.913384	1.75989	0.938024	1.631	2.41574
AT2G00680	6.30115	6.47834	5.74045	6.82241	39.2089	26.9896	36.3697	6.56766	14.0791	16.3326	14.9055	6.14438
AT2G00690	2.94637	3.73328	2.92706	2.39227	1.36811	1.02427	2.06035	0.565428	1.65932	0.77249	1.35916	2.88838
AT2G00700	4.22994	4.5385	4.06378	3.24877	20.957	3.68738	18.1401	1.43532	3.11751	0.882846	2.58241	3.36103
AT2G00710	3.17975	3.66008	2.95548	2.71715	1.58577	1.28034	1.88119	1.43532	1.10621	0.662134	1.13264	1.47045
AT2G00720	11.1145	13.7253	9.69056	10.6028	11.1936	6.91383	12.5861	5.78476	5.53107	1.82087	4.16811	6.40696
AT2G00730	4.08408	3.98949	4.20587	4.81408	18.4695	5.12136	16.9755	2.82714	5.22938	2.483	3.62444	6.35444
AT2G00740	9.0725	8.12537	7.75813	7.44263	10.7583	13.5204	12.7652	13.8312	21.7723	28.3062	23.2417	21.269
AT2G00750	9.10167	9.00379	9.71898	9.18515	9.32804	9.78179	27.8596	8.78588	33.3373	5.02119	22.7887	54.2491
AT2G00760	12.5148	13.0299	11.9072	11.8432	26.7093	8.45024	26.6054	3.65354	9.60395	2.9796	5.93502	10.3982
AT2G00770	8.5474	8.05217	8.98011	8.4468	1.24374	2.56068	2.01556	1.78327	3.82147	2.42783	2.76363	4.30632
AT2G00780	9.91848	10.9802	9.26429	10.3961	1.4303	1.53641	3.35927	0.913384	3.97231	1.21391	2.94486	5.14657
AT2G00790	7.64307	8.49138	7.8718	6.26126	7.99102	3.12403	5.95711	1.69628	4.82712	0.993202	3.48852	6.93212
AT2G00800	2.74217	2.63526	2.89864	2.53995	0.932804	1.1267	1.11976	0.478439	2.21243	1.15874	1.31386	3.15096
AT2G00810	5.36765	6.22213	6.1383	5.55244	2.08326	1.74126	3.6728	2.04424	3.36892	1.26909	3.03547	3.62361
AT2G00820	5.33848	5.34371	5.25734	5.02082	3.17153	2.61189	3.94155	2.43569	3.7209	2.04158	2.62772	4.20129
AT2G00830	3.17975	3.66008	2.95548	2.51041	1.61686	0.870631	1.29892	0.913384	1.35763	0.717312	1.54039	3.15096
AT2G00840	3.52981	4.24569	3.92169	3.24877	1.18155	1.02427	1.8364	0.913384	1.86045	0.827668	1.72161	2.15316
AT2G00850	1.6628	1.79344	1.47774	1.65392	3.97996	3.43131	3.89675	1.82677	1.60904	0.938024	1.08733	1.99561
AT2G00860	6.8846	7.02735	7.10452	7.79704	28.4194	22.7388	35.1156	5.34982	20.3141	15.1739	12.5043	7.03715
AT2G00870	30.6306	29.793	29.1285	27.6441	36.6281	37.1811	36.8624	65.5027	32.7339	31.948	31.9404	28.3062
AT2G00880	3.67567	3.58688	3.41017	3.54411	12.5618	13.7765	8.86848	18.7461	4.5757	3.42103	4.39463	4.83148
AT2G00890	4.55083	4.7581	4.60373	4.04619	25.4034	39.0247	21.992	50.2361	17.4983	25.0507	23.0605	15.4397
AT2G00900	3.82153	4.4653	3.69435	4.1348	1.02608	0.973058	1.70203	1.17435	2.66497	1.32427	1.81222	2.67832
AT2G00910	3.23809	4.06269	3.43859	2.56948	7.43134	1.94612	6.76333	1.47881	2.81582	0.606956	2.71833	3.51858
AT2G00920	2.56714	2.85486	2.84181	2.53995	4.66402	2.09976	4.43424	0.695911	1.81017	0.827668	1.08733	2.15316
AT2G00930	9.16001	8.41818	7.53079	7.76751	4.91277	5.42864	6.40501	6.39369	5.02825	2.70372	4.39463	6.66954
AT2G00940	4.98841	4.94111	3.83644	4.01666	15.6711	13.8789	15.9006	15.8755	18.7554	20.8021	22.4715	15.7548
AT2G00950	6.94294	5.01431	5.8257	5.37523	14.1475	6.60655	11.3319	4.91487	3.57005	1.76569	2.89955	4.30632
AT2G00960	9.18918	10.724	8.89485	9.36236	13.8366	15.9274	18.2744	6.13272	14.0791	12.5806	16.8989	8.45509
AT2G00970	5.98026	8.30838	7.0761	5.81825	70.5511	29.1405	60.4669	6.69815	9.30226	3.69692	5.61788	6.14438
AT2G00980	4.63835	4.39209	4.03536	3.89852	7.02712	4.40437	6.27064	1.6093	7.89435	3.75209	4.25872	4.35883
AT2G00990	4.9009	3.95288	3.35333	3.30784	15.0181	15.3129	13.8402	19.268	8.79943	11.0356	12.006	10.8183
AT2G01000	3.15058	2.74506	3.21124	3.07156	3.14044	1.79248	2.95616	1.5658	2.26271	0.827668	1.631	1.94309
AT2G01008	7047.23	6829.23	9127.23	9227.36	784.83	868.787	1749.11	1048.52	2338.13	879.149	2209.01	3272.07
AT2G01010	9463.52	9024.29	12086.3	12324.2	1137.93	1164.7	2300.92	1388.43	3105.8	1213.86	2935.84	4170.14
AT2G01020	2103.8	1975.2	2828.51	2924.69	255.308	253.456	494.44	317.858	641.101	272.248	623.63	850.393
AT2G01021	1817.85	1667.02	2462.48	2598.25	232.952	211.615	422.776	271.71	546.52	233.733	538.773	693.37
AT2G01022	347.847	338.045	431.5	444.343	39.24	40.766	81.2496	48.6703	115.851	43.2043	102.028	150.669
AT2G01023	561.036	572.07	692.463	679.258	66.8509	70.009	144.314	80.5083	201.281	69.7448	182.4	292.147
AT2G01024	35.3565	33.3067	37.1424	41.1117	4.66402	4.55801	6.80812	4.6974	11.6152	3.91763	9.0611	13.6542
AT2G01026	83.782	80.6681	90	94.805	11.318	10.1403	16.662	9.4383	28.1582	9.26988	21.6107	32.0348
AT2G01028	52.3929	48.496	57.1771	63.4396	6.654	7.37476	11.1976	6.87213	17.7497	7.33866	13.9088	18.9583
AT2G01029	137.313	121.039	138.538	152.485	19.4956	16.5932	30.9053	17.9197	44.7011	19.533	32.3934	50.5205
AT2G01031	13.8567	10.3946	12.8734	13.9106	4.01106	3.48252	3.98634	2.08773	5.78248	1.93123	3.62444	6.56451
AT2G01034	110.766	99.5541	112.507	126.111	13.4013	14.2886	21.2754	14.9621	34.3429	14.6221	28.769	37.4965
AT2G01035	13.7692	21.4847	21.7114	23.716	44.3704	54.901	57.4659	8.52492	8.79943	4.19352	7.47541	11.5535
AT2G01037	107.878	97.2849	119.47	130.394	15.64	13.4692	23.4701	14.0052	35.2983	14.4566	28.4518	41.3301
AT2G01040	30.1055	26.5722	29.6116	32.5763	4.47746	4.60922	7.47998	4.47993	9.95593	3.53138	6.97705	11.8161
AT2G01045	15.2861	24.5225	24.1554	25.872	42.598	56.3349	60.4221	8.56841	9.05084	5.2419	8.87988	13.9693
AT2G01050	22.6958	19.6912	24.3259	26.256	2.76732	2.86796	5.554	2.74015	8.24632	3.31067	5.84441	8.66515
AT2G01060	18.6117	17.8612	15.8004	16.0666	22.5428	29.8063	23.067	38.971	56.9197	80.4493	74.6634	53.6714
AT2G01070	19.6619	20.7892	18.5002	17.7206	63.3063	91.1602	56.7941	110.867	61.0429	83.5393	69.0909	52.6211
AT2G01080	10.9687	11.1998	11.1967	10.5437	49.0966	49.9845	47.1642	55.4554	51.6401	79.4561	56.8131	37.2864
AT2G01090	10.3269	10.3214	8.58225	9.18515	20.8015	25.5556	19.8421	21.9212	26.0463	25.8232	21.2483	15.1771
AT2G01100	15.1403	15.5553	13.2428	12.1681	13.1214	20.0245	15.0495	17.7457	36.4548	48.5565	42.2247	35.4483
AT2G01110	14.5568	15.4455	16.0278	14.649	22.9781	31.5988	20.6035	42.6681	59.8361	89.9399	75.0259	51.2032
AT2G01120	23.0167	21.0088	21.4841	20.4377	46.8889	69.1896	39.8634	65.5027	20.2638	18.926	16.6271	17.8029
AT2G01130	53.1222	53.1809	49.959	52.0984	43.5619	53.9791	42.4612	55.7164	46.9638	42.6525	40.9109	37.7591
AT2G01140	19.8661	18.4468	18.2444	18.8724	60.3213	82.0954	49.9412	89.5986	67.4288	102.024	81.9123	60.6561
AT2G01150	7.46804	6.77114	6.10988	5.93638	28.4194	35.7471	25.5753	38.6231	49.4277	68.8068	55.6351	40.91
AT2G01160	0.787644	0.512411	0.710452	0.383945	0.621869	0.819417	0.537483	1.17435	1.30734	0.662134	0.90611	1.41793
AT2G01170	22.0249	23.6441	20.9441	18.4294	73.536	100.942	70.9926	125.134	73.0604	102.134	85.129	49.8903
AT2G01175	9.68511	10.2848	9.66214	7.94471	15.5156	12.3425	13.3923	5.69778	9.80508	9.38024	5.61788	8.5076
AT2G01180	17.7658	16.7266	16.4256	16.3915	42.256	58.8956	41.0279	46.2781	35.5497	46.1839	40.4125	32.2449
AT2G01190	26.634	26.5356	27.4518	25.6653	72.4789	106.678	70.6343	144.184	122.036	192.681	142.214	98.2051
AT2G01200	12.5731	11.7123	12.8734	12.0204	18.0031	8.60388	16.7516	10.8736	7.79378	3.64174	7.15827	8.8227
AT2G01210	25.4088	23.3879	25.2068	22.1212	118.155	147.649	103.69	131.484	60.9423	77.4697	45.7585	37.4965
AT2G01220	23.7168	23.7539	21.5125	21.8553	31.1557	45.7337	30.5918	61.8056	48.0198	63.1787	47.4348	38.1267
AT2G01240	8.92664	8.08877	8.38333	8.32866	5.65901	3.0216	5.64358	3.78402	4.47514	2.26229	3.262	4.2538
AT2G01250	12.8357	13.0299	12.6745	12.6111	18.3762	28.1163	19.439	37.3617	57.3723	89.2226	68.4566	57.2425
AT2G01260	19.3702	20.2402	19.4095	16.9527	40.3593	56.8983	38.654	68.5908	54.6068	85.3602	69.3174	49.5227
AT2G01270	27.48	26.6088	25.6615	26.0787	31.933	47.7823	33.0552	61.1532	59.4339	84.2566	72.8512	58.818
AT2G01275	16.9198	17.056	16.8519	16.0076	19.5267	7.57961	19.2598	5.26283	8.84971	4.63494	8.83457	9.55792
AT2G01280	34.3646	30.6349	30.4357	31.897	60.2591	54.3376	56.4805	56.9343	47.1649	58.0471	48.6581	44.2185
AT2G01290	11.2312	12.0783	12.0208	10.3961	44.7124	60.5345	42.6851	73.9841	96.3915	150.304	123.911	87.9644
AT2G01300	5.86357	5.12411	4.80265	5.52291	47.2621	11.267	35.25	9.4383	8.39717	3.31067	9.46885	4.83148
AT2G01310	5.28013	4.8679	5.28576	3.51458	1.77233	1.48519	1.92598	2.69666	2.51412	2.42783	3.35261	5.8818
AT2G01320	33.8687	33.8191	33.988	32.724	39.9551	49.626	40.58	51.1495	53.6514	65.4961	47.4802	42.9581
AT2G01330	22.9584	20.9356	21.8535	20.0242	33.7986	50.5478	39.9529	66.9815	67.831	101.472	80.1454	64.1746
AT2G01340	12.0189	11.9685	11.623	11.5184	38.1206	19.7684	34.175	22.3127	13.6265	17.6017	17.6691	14.0218
AT2G01350	17.97	15.6285	15.9994	15.3578	25.4034	34.9789	24.4555	43.625	43.4943	54.7916	44.2635	35.9735
AT2G01360	7.55555	7.46656	7.0761	7.20636	8.17758	6.91383	6.49459	2.91413	2.36328	1.37945	2.4465	4.41135
AT2G01370	9.45173	9.73581	9.20745	9.42143	6.15651	5.37743	5.46441	4.00149	4.52542	2.09676	3.44322	5.67174
AT2G01372	6.38867	7.17375	6.59299	6.14312	4.60183	2.45825	4.52382	2.87063	3.46949	1.37945	1.94814	4.30632
AT2G01379	4.60918	5.70972	4.85949	4.19386	2.23873	1.28034	3.04574	1.87026	3.11751	0.827668	2.03875	2.99342
AT2G01390	16.8323	18.5932	16.0278	15.6236	84.9784	101.352	71.9332	119.566	49.6288	75.0419	53.1433	40.1748
AT2G01400	12.4856	10.5044	11.2536	10.2779	42.0695	65.2973	39.8634	81.0737	32.7842	44.1423	38.2378	26.9933
AT2G01410	14.0609	12.0783	11.7651	11.4002	45.241	75.1303	43.357	98.9499	80.0497	117.363	93.8277	71.842
AT2G01420	24.8254	24.8153	23.4165	19.7289	104.909	90.8529	92.7159	82.9439	87.5418	122.329	110.908	78.6166
