WT_2 nuclear genes	atxr3_3 nuclear genes	WT_2 ATXR3-marked	atxr3_3 ATXR3-marked	WT_2 ATXR3-bound	atxr3_3 ATXR3-bound
0.0382046008415793	0.042213134551182	0.205635300540093	0.226187334560679	0.165829665999786	0.178056985769681
0.0352481962750026	0.0412732072224104	0.213624069791078	0.235551415954026	0.167491970717774	0.182820538346999
0.0357361468672543	0.0426695737970347	0.199310970959872	0.226801264295235	0.144102277119971	0.165943783090751
0.040143741598789	0.0470330471481608	0.230244008557296	0.252232823861168	0.162921202858768	0.186804857262439
0.0479609515619115	0.0547442661886396	0.2688873160028	0.290050183458112	0.197309073735355	0.216030869878728
0.0709885608124238	0.0711406523401559	0.464332497071724	0.384674207029327	0.416108761640799	0.310360327110353
0.220217684383798	0.178110942210983	1.77795333175643	1.25258139459108	1.72327838761609	1.22375781022577
0.378541760149911	0.32479648629442	2.77743962430626	2.09437253485147	2.87028538976659	2.27288237537373
0.440824461452366	0.371526153959859	3.28295881687282	2.43270581657634	3.38438757888589	2.61068979102705
0.502651789259805	0.415625617734285	3.75981161327457	2.74146693305011	3.87997645393665	2.92849939242515
0.544507135253112	0.449556844952735	4.06501660826634	2.9649841783097	4.19539546607204	3.15736817676776
0.611193047988975	0.488266507302344	4.69873486673847	3.31583202960234	4.77482019529219	3.44394106917628
0.653764803700657	0.521724173081602	5.07884934329754	3.61674770087418	5.08663387951007	3.61967841793066
0.681324559665707	0.541413573314501	5.31586982071665	3.75741991217257	5.27339959300046	3.72706494352969
0.693357347719543	0.550594600743352	5.40648995816911	3.81461196073297	5.35465929912363	3.77966376382544
0.709664532707214	0.560919778322967	5.54716329338968	3.90230852684183	5.4899945983497	3.85981641287033
0.719335576338978	0.568816744682622	5.61970443715459	3.96925112556696	5.53660123360547	3.89251198170412
0.739936181454823	0.581221963135538	5.810027770258	4.0872399618327	5.66430908944165	3.96025281152339
0.769793078922613	0.5996412991496	6.10154626000717	4.28121159043006	5.81071617549442	4.04282388156281
0.790056654903449	0.612298827294331	6.30194876082944	4.42190355781589	5.9050845795044	4.10282357381894
0.794714378808237	0.614077932704764	6.35652085780647	4.45717253348239	5.95420150602911	4.14170768270153
0.752822325031993	0.57144942838503	6.11800142538493	4.25892762765276	5.5283838675577	3.7902819775526
0.750450851511015	0.532175722533148	6.41534054001957	4.27667362272334	5.63296994758115	3.63371967386272
0.760437164559251	0.526570068993643	6.58619013311716	4.32391893779395	5.81801725045333	3.69214788500921
0.745598324312465	0.511659270169934	6.54133350502534	4.29484188026743	5.74953964213614	3.62825189604567
0.785808580351213	0.521774672083745	6.97762015604162	4.47875139008194	6.23633105867271	3.82328975865885
0.752520690514035	0.496846500978331	6.70847541119256	4.29734608896534	5.9694776172636	3.67748389199995
0.733844311138766	0.475749328455021	6.56795530158993	4.1386360658713	5.87498748401672	3.60677302386485
0.724029381568443	0.462138896597077	6.50704721848378	4.07558324388177	5.82628576319413	3.53371998425305
0.718478936912921	0.456496427601591	6.46879978887219	4.04073527758719	5.81015336653675	3.52042241634415
0.702371601303287	0.444059637021931	6.33971604966454	3.943900250854	5.67547773028215	3.42364889615854
0.696982996676979	0.437853673156952	6.30313737311511	3.90028867674449	5.66110162337844	3.40770137783407
0.676844786594392	0.422797350078027	6.13109620177256	3.77834537763875	5.54497403340592	3.33230160464273
0.636684772909884	0.391671968283617	5.77171831528941	3.50124492915794	5.36098439645973	3.19650830322529
0.619561342691742	0.380345818323407	5.62103682632048	3.40369297724392	5.22540893178393	3.11584359746173
0.61076148577012	0.372449407625408	5.54568528354666	3.34040405050887	5.1570902257126	3.05260307432625
0.557154357773467	0.340526822074223	5.05800709245703	3.05093900402976	4.93902042111838	2.90072051065403
0.340511903341164	0.221072124439592	3.06284787067597	1.93531294507241	2.9194694315483	1.71982879836038
0.235782764328414	0.160554406734468	2.0955101991955	1.36846033045483	1.94267839268327	1.17825451342449
0.194790926984408	0.126816749642387	1.72900073463491	1.06789702437026	1.59650848147741	0.965822339720445
0.141010091651255	0.11553368346772	1.22122454249814	0.961588107301969	0.763748012489651	0.596720410027278
0.174221466375142	0.139073000819167	1.53974685143648	1.19951217049633	1.06784040009928	0.734060829797338
0.189713223983591	0.145008413337574	1.67547029724345	1.25441171076509	1.24792832637806	0.798131079854066
0.187530822832699	0.143619060057902	1.65548079899428	1.24367214696688	1.26950192182211	0.80691193156185
0.194334519161695	0.141475263646034	1.72171205963377	1.2253150451394	1.35950394867628	0.780229781557019
0.203809959440898	0.144736004773588	1.81196678794629	1.25996612325312	1.48291578428934	0.839418952007959
0.207765528487768	0.149091081170337	1.85091613673493	1.30364250185565	1.5350274676926	0.876145920905925
0.209830995972379	0.151122219686432	1.87155094787929	1.32516445868901	1.562089186293	0.889434458110781
0.209323935308366	0.150379117266296	1.86833008273459	1.31987205289405	1.56745021014766	0.891947198423835
0.208634141477622	0.150307915878065	1.86305026319734	1.32011608535364	1.5780389112106	0.900578644794312
0.208074469947914	0.149779608276588	1.86573627970742	1.32389641689279	1.57241585447574	0.895318766032668
0.207797796768074	0.149351230907497	1.86432749247018	1.32216982113992	1.57001841592996	0.892102668410609
0.207719611954971	0.149466336321825	1.86418446870918	1.32395750120291	1.56935438257444	0.894990864717513
0.207056299543318	0.148873499143324	1.85860235544536	1.31976820610465	1.56401045322608	0.891007573104436
0.194354247116934	0.135578216122371	1.73890892016337	1.1930268138068	1.55710555753094	0.886011432309041
0.164364542554065	0.103346383152666	1.45564348373858	0.881039382977216	1.42062872887459	0.776897439457617
0.116065566068807	0.085565254905795	0.907824151382246	0.631022277742938	0.880818308317329	0.537013757513848
